Year,Country,ISO3,Continent,Ind Code,Industry,Measure,Value (LCU),Value (USD),Exchange Rate,Volatility,Growth,Percentage_Growth
2006,Estonia,EST,Europe,D,Manufacture of paper products and printing,Constant 2015 prices,112.95,125.32,1.1095174856131031,0.11732920869047903,19.269999999999996,18.170674210278168
2006,Estonia,EST,Europe,E,Manufacture of coke and refined petroleum products,Constant 2015 prices,50.47,56.0,1.1095700416088765,0.11732920869047903,7.399999999999999,15.226337448559669
2006,Estonia,EST,Europe,F,Manufacturing of chemicals and pharmaceutical products,Constant 2015 prices,130.78,145.1,1.1094968649640617,0.11732920869047903,-8.060000000000002,-5.262470618960566
2006,Estonia,EST,Europe,G,Manufacture of rubber and plastics products,Constant 2015 prices,122.39,135.79,1.1094860691232944,0.11732920869047903,32.94,32.02722411278561
2006,Estonia,EST,Europe,H,Manufacture of other non-metallic mineral products,Constant 2015 prices,231.1,256.41,1.1095196884465601,0.11732920869047903,34.82000000000002,15.713705492125104
2006,Estonia,EST,Europe,I,Manufacture of basic metals,Constant 2015 prices,6.04,6.7,1.109271523178808,0.11732920869047903,1.2400000000000002,22.710622710622715
2006,Estonia,EST,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",Constant 2015 prices,508.92,564.65,1.1095064057219208,0.11732920869047903,83.54999999999995,17.36645188110579
2006,Estonia,EST,Europe,K,Manufacture of transport equipment,Constant 2015 prices,38.54,42.76,1.1094966268811624,0.11732920869047903,2.6000000000000014,6.4741035856573745
2006,Estonia,EST,Europe,L,"Manufacture of furniture, other manufacturing",Constant 2015 prices,193.13,214.28,1.1095117278517062,0.11732920869047903,17.05000000000001,8.644729503625214
2007,Estonia,EST,Europe,A,"Manufacture of food products, beverages and tobacco products",Constant 2015 prices,475.78,527.88,1.1095043927865822,0.11732920869047903,-37.960000000000036,-6.708610207832609
2007,Estonia,EST,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",Constant 2015 prices,195.28,216.67,1.109535026628431,0.11732920869047903,-24.57000000000002,-10.184878129663415
2007,Estonia,EST,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Constant 2015 prices,325.58,361.24,1.1095276122611955,0.11732920869047903,4.0,1.1196954428395476
2007,Estonia,EST,Europe,D,Manufacture of paper products and printing,Constant 2015 prices,118.0,130.93,1.1095762711864408,0.11732920869047903,5.610000000000014,4.476540057452931
2007,Estonia,EST,Europe,E,Manufacture of coke and refined petroleum products,Constant 2015 prices,64.71,71.8,1.109565754906506,0.11732920869047903,15.799999999999997,28.214285714285708
2007,Estonia,EST,Europe,F,Manufacturing of chemicals and pharmaceutical products,Constant 2015 prices,138.34,153.49,1.1095127945641174,0.11732920869047903,8.390000000000015,5.782219159200562
2007,Estonia,EST,Europe,G,Manufacture of rubber and plastics products,Constant 2015 prices,128.28,142.33,1.1095260367945121,0.11732920869047903,6.5400000000000205,4.81626040209148
2007,Estonia,EST,Europe,H,Manufacture of other non-metallic mineral products,Constant 2015 prices,259.49,287.91,1.109522524952792,0.11732920869047903,31.5,12.285012285012284
2007,Estonia,EST,Europe,I,Manufacture of basic metals,Constant 2015 prices,9.28,10.3,1.1099137931034484,0.11732920869047903,3.6000000000000005,53.7313432835821
2007,Estonia,EST,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",Constant 2015 prices,568.61,630.89,1.109530257997573,0.11732920869047903,66.24000000000001,11.731160896130348
2007,Estonia,EST,Europe,K,Manufacture of transport equipment,Constant 2015 prices,50.01,55.49,1.1095780843831236,0.11732920869047903,12.730000000000004,29.7708138447147
2007,Estonia,EST,Europe,L,"Manufacture of furniture, other manufacturing",Constant 2015 prices,208.14,230.93,1.1094936100701451,0.11732920869047903,16.650000000000006,7.770207205525484
2008,Estonia,EST,Europe,A,"Manufacture of food products, beverages and tobacco products",Constant 2015 prices,359.09,398.42,1.1095268595616699,0.11732920869047903,-129.45999999999998,-24.52451314692733
2008,Estonia,EST,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",Constant 2015 prices,182.05,201.99,1.1095303488052732,0.11732920869047903,-14.679999999999978,-6.775280380301832
2008,Estonia,EST,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Constant 2015 prices,274.54,304.61,1.1095286661324397,0.11732920869047903,-56.629999999999995,-15.676558520651088
2008,Estonia,EST,Europe,D,Manufacture of paper products and printing,Constant 2015 prices,113.44,125.86,1.1094851904090268,0.11732920869047903,-5.070000000000007,-3.8722981745971183
2008,Estonia,EST,Europe,E,Manufacture of coke and refined petroleum products,Constant 2015 prices,83.41,92.54,1.1094592974463495,0.11732920869047903,20.74000000000001,28.885793871866312
2008,Estonia,EST,Europe,F,Manufacturing of chemicals and pharmaceutical products,Constant 2015 prices,180.68,200.47,1.109530661943768,0.11732920869047903,46.97999999999999,30.60785718939344
2008,Estonia,EST,Europe,G,Manufacture of rubber and plastics products,Constant 2015 prices,108.64,120.54,1.1095360824742269,0.11732920869047903,-21.790000000000006,-15.309492025574373
2008,Estonia,EST,Europe,H,Manufacture of other non-metallic mineral products,Constant 2015 prices,169.93,188.54,1.1095156829282644,0.11732920869047903,-99.37000000000003,-34.51425792782467
2008,Estonia,EST,Europe,I,Manufacture of basic metals,Constant 2015 prices,21.91,24.31,1.1095390232770423,0.11732920869047903,14.009999999999998,136.01941747572812
2008,Estonia,EST,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",Constant 2015 prices,623.65,691.95,1.1095165557604427,0.11732920869047903,61.06000000000006,9.678390844679747
2008,Estonia,EST,Europe,K,Manufacture of transport equipment,Constant 2015 prices,69.5,77.11,1.109496402877698,0.11732920869047903,21.619999999999997,38.96197513065417
2008,Estonia,EST,Europe,L,"Manufacture of furniture, other manufacturing",Constant 2015 prices,190.09,210.91,1.1095270661265715,0.11732920869047903,-20.02000000000001,-8.669293725371329
2009,Estonia,EST,Europe,A,"Manufacture of food products, beverages and tobacco products",Constant 2015 prices,348.98,387.2,1.1095191701530174,0.11732920869047903,-11.220000000000027,-2.8161236885698577
2009,Estonia,EST,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",Constant 2015 prices,140.06,155.4,1.109524489504498,0.11732920869047903,-46.59,-23.065498291994654
2009,Estonia,EST,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Constant 2015 prices,232.09,257.51,1.109526476797794,0.11732920869047903,-47.10000000000002,-15.46239453727718
2009,Estonia,EST,Europe,D,Manufacture of paper products and printing,Constant 2015 prices,92.01,102.09,1.1095533094228889,0.11732920869047903,-23.769999999999996,-18.886063880502142
2009,Estonia,EST,Europe,E,Manufacture of coke and refined petroleum products,Constant 2015 prices,51.45,57.08,1.1094266277939746,0.11732920869047903,-35.46000000000001,-38.3185649448887
2009,Estonia,EST,Europe,F,Manufacturing of chemicals and pharmaceutical products,Constant 2015 prices,102.01,113.18,1.1094990687187531,0.11732920869047903,-87.28999999999999,-43.54267471442111
2009,Estonia,EST,Europe,G,Manufacture of rubber and plastics products,Constant 2015 prices,87.42,96.99,1.109471516815374,0.11732920869047903,-23.55000000000001,-19.537083125933307
2009,Estonia,EST,Europe,H,Manufacture of other non-metallic mineral products,Constant 2015 prices,97.29,107.94,1.1094665433240825,0.11732920869047903,-80.6,-42.74954916728546
2009,Estonia,EST,Europe,I,Manufacture of basic metals,Constant 2015 prices,8.78,9.74,1.1093394077448748,0.11732920869047903,-14.569999999999999,-59.934183463595225
2009,Estonia,EST,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",Constant 2015 prices,468.89,520.25,1.109535285461409,0.11732920869047903,-171.70000000000005,-24.813931642459718
2009,Estonia,EST,Europe,K,Manufacture of transport equipment,Constant 2015 prices,47.77,53.0,1.1094829390831065,0.11732920869047903,-24.11,-31.267021138633122
2009,Estonia,EST,Europe,L,"Manufacture of furniture, other manufacturing",Constant 2015 prices,140.51,155.9,1.10952957084905,0.11732920869047903,-55.00999999999999,-26.082215162865673
2010,Estonia,EST,Europe,A,"Manufacture of food products, beverages and tobacco products",Constant 2015 prices,351.0,389.44,1.1095156695156696,0.11732920869047903,2.240000000000009,0.5785123966942173
2010,Estonia,EST,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",Constant 2015 prices,154.0,170.87,1.1095454545454546,0.11732920869047903,15.469999999999999,9.954954954954953
2010,Estonia,EST,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Constant 2015 prices,318.14,352.98,1.1095115358018484,0.11732920869047903,95.47000000000003,37.07428837715042
2010,Estonia,EST,Europe,D,Manufacture of paper products and printing,Constant 2015 prices,123.94,137.52,1.1095691463611426,0.11732920869047903,35.43000000000001,34.70467234792831
2010,Estonia,EST,Europe,E,Manufacture of coke and refined petroleum products,Constant 2015 prices,62.08,68.88,1.1095360824742269,0.11732920869047903,11.799999999999997,20.67274001401541
2010,Estonia,EST,Europe,F,Manufacturing of chemicals and pharmaceutical products,Constant 2015 prices,140.82,156.24,1.1095014912654453,0.11732920869047903,43.06,38.04559109383283
2010,Estonia,EST,Europe,G,Manufacture of rubber and plastics products,Constant 2015 prices,94.82,105.2,1.1094705758278844,0.11732920869047903,8.210000000000008,8.464790184555117
2010,Estonia,EST,Europe,H,Manufacture of other non-metallic mineral products,Constant 2015 prices,110.38,122.47,1.1095307120855227,0.11732920869047903,14.530000000000001,13.461182138224942
2010,Estonia,EST,Europe,I,Manufacture of basic metals,Constant 2015 prices,11.21,12.44,1.1097234611953612,0.11732920869047903,2.6999999999999993,27.72073921971252
2010,Estonia,EST,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",Constant 2015 prices,540.79,600.02,1.1095249542336212,0.11732920869047903,79.76999999999998,15.33301297453147
2010,Estonia,EST,Europe,K,Manufacture of transport equipment,Constant 2015 prices,88.7,98.41,1.1094701240135287,0.11732920869047903,45.41,85.67924528301886
2010,Estonia,EST,Europe,L,"Manufacture of furniture, other manufacturing",Constant 2015 prices,162.34,180.12,1.1095232228655907,0.11732920869047903,24.22,15.535599743425271
2011,Estonia,EST,Europe,A,"Manufacture of food products, beverages and tobacco products",Constant 2015 prices,351.8,390.33,1.1095224559408754,0.11732920869047903,0.8899999999999864,0.2285332785538174
2011,Estonia,EST,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",Constant 2015 prices,162.68,180.5,1.1095402016228177,0.11732920869047903,9.629999999999995,5.635863521975768
2011,Estonia,EST,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Constant 2015 prices,368.65,409.02,1.1095076630950766,0.11732920869047903,56.039999999999964,15.876253612102659
2011,Estonia,EST,Europe,D,Manufacture of paper products and printing,Constant 2015 prices,122.03,135.39,1.1094812750962877,0.11732920869047903,-2.130000000000024,-1.5488656195462651
2011,Estonia,EST,Europe,E,Manufacture of coke and refined petroleum products,Constant 2015 prices,67.14,74.49,1.1094727435210008,0.11732920869047903,5.609999999999999,8.144599303135887
2011,Estonia,EST,Europe,F,Manufacturing of chemicals and pharmaceutical products,Constant 2015 prices,142.84,158.48,1.1094931391767011,0.11732920869047903,2.2399999999999807,1.433691756272389
2011,Estonia,EST,Europe,G,Manufacture of rubber and plastics products,Constant 2015 prices,110.36,122.45,1.1095505617977528,0.11732920869047903,17.25,16.397338403041825
2011,Estonia,EST,Europe,H,Manufacture of other non-metallic mineral products,Constant 2015 prices,124.44,138.07,1.1095306975249115,0.11732920869047903,15.599999999999994,12.737813342042944
2011,Estonia,EST,Europe,I,Manufacture of basic metals,Constant 2015 prices,10.24,11.36,1.109375,0.11732920869047903,-1.08,-8.681672025723474
2011,Estonia,EST,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",Constant 2015 prices,699.34,775.93,1.1095175451139645,0.11732920869047903,175.90999999999997,29.317356088130392
2011,Estonia,EST,Europe,K,Manufacture of transport equipment,Constant 2015 prices,102.14,113.33,1.1095555120422949,0.11732920869047903,14.920000000000002,15.16106086779799
2011,Estonia,EST,Europe,L,"Manufacture of furniture, other manufacturing",Constant 2015 prices,180.79,200.59,1.1095193318214505,0.11732920869047903,20.47,11.364645791694425
2012,Estonia,EST,Europe,A,"Manufacture of food products, beverages and tobacco products",Constant 2015 prices,344.38,382.09,1.109501132469946,0.11732920869047903,-8.240000000000009,-2.111034253067919
2012,Estonia,EST,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",Constant 2015 prices,169.8,188.4,1.1095406360424027,0.11732920869047903,7.900000000000006,4.376731301939062
2012,Estonia,EST,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Constant 2015 prices,370.78,411.39,1.1095258643939803,0.11732920869047903,2.3700000000000045,0.5794337685198779
2012,Estonia,EST,Europe,D,Manufacture of paper products and printing,Constant 2015 prices,135.51,150.35,1.1095122131208028,0.11732920869047903,14.960000000000008,11.04956052884261
2012,Estonia,EST,Europe,E,Manufacture of coke and refined petroleum products,Constant 2015 prices,72.11,80.01,1.1095548467618916,0.11732920869047903,5.52000000000001,7.410390656463969
2012,Estonia,EST,Europe,F,Manufacturing of chemicals and pharmaceutical products,Constant 2015 prices,108.16,120.0,1.1094674556213018,0.11732920869047903,-38.47999999999999,-24.28066633013629
2012,Estonia,EST,Europe,G,Manufacture of rubber and plastics products,Constant 2015 prices,111.23,123.41,1.1095028319697922,0.11732920869047903,0.9599999999999937,0.7839934667211055
2012,Estonia,EST,Europe,H,Manufacture of other non-metallic mineral products,Constant 2015 prices,127.54,141.51,1.1095342637603887,0.11732920869047903,3.4399999999999977,2.4914898240023162
2012,Estonia,EST,Europe,I,Manufacture of basic metals,Constant 2015 prices,8.18,9.08,1.1100244498777507,0.11732920869047903,-2.2799999999999994,-20.070422535211264
2012,Estonia,EST,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",Constant 2015 prices,719.49,798.29,1.109522022543746,0.11732920869047903,22.360000000000014,2.8817032464268704
2012,Estonia,EST,Europe,K,Manufacture of transport equipment,Constant 2015 prices,108.46,120.34,1.109533468559838,0.11732920869047903,7.010000000000005,6.185476043413046
2012,Estonia,EST,Europe,L,"Manufacture of furniture, other manufacturing",Constant 2015 prices,189.89,210.69,1.1095371004265628,0.11732920869047903,10.099999999999994,5.035146318360833
2013,Estonia,EST,Europe,A,"Manufacture of food products, beverages and tobacco products",Constant 2015 prices,361.06,400.6,1.1095108846175152,0.11732920869047903,18.510000000000048,4.844408385458936
2013,Estonia,EST,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",Constant 2015 prices,161.9,179.63,1.1095120444718962,0.11732920869047903,-8.77000000000001,-4.654989384288752
2013,Estonia,EST,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Constant 2015 prices,382.82,424.74,1.1095031607544017,0.11732920869047903,13.350000000000023,3.2450958944067727
2013,Estonia,EST,Europe,D,Manufacture of paper products and printing,Constant 2015 prices,135.35,150.17,1.1094939046915404,0.11732920869047903,-0.18000000000000682,-0.1197206518124422
2013,Estonia,EST,Europe,E,Manufacture of coke and refined petroleum products,Constant 2015 prices,76.44,84.81,1.109497645211931,0.11732920869047903,4.799999999999997,5.9992500937382784
2013,Estonia,EST,Europe,F,Manufacturing of chemicals and pharmaceutical products,Constant 2015 prices,118.15,131.08,1.109437156157427,0.11732920869047903,11.080000000000013,9.233333333333343
2013,Estonia,EST,Europe,G,Manufacture of rubber and plastics products,Constant 2015 prices,106.52,118.19,1.1095568907247466,0.11732920869047903,-5.219999999999999,-4.229803095373145
2013,Estonia,EST,Europe,H,Manufacture of other non-metallic mineral products,Constant 2015 prices,127.94,141.95,1.1095044552133813,0.11732920869047903,0.4399999999999977,0.3109320896049733
2013,Estonia,EST,Europe,I,Manufacture of basic metals,Constant 2015 prices,10.29,11.42,1.109815354713314,0.11732920869047903,2.34,25.770925110132158
2013,Estonia,EST,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",Constant 2015 prices,747.13,828.95,1.1095124007870116,0.11732920869047903,30.660000000000082,3.8407095165917253
2013,Estonia,EST,Europe,K,Manufacture of transport equipment,Constant 2015 prices,112.08,124.35,1.109475374732334,0.11732920869047903,4.009999999999991,3.332225361475811
2013,Estonia,EST,Europe,L,"Manufacture of furniture, other manufacturing",Constant 2015 prices,193.77,214.99,1.1095112762553543,0.11732920869047903,4.300000000000011,2.0409131899947845
2014,Estonia,EST,Europe,A,"Manufacture of food products, beverages and tobacco products",Constant 2015 prices,388.57,431.12,1.1095040790591142,0.11732920869047903,30.519999999999982,7.618572141787314
2014,Estonia,EST,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",Constant 2015 prices,166.96,185.24,1.1094873023478677,0.11732920869047903,5.610000000000014,3.1230863441518752
2014,Estonia,EST,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Constant 2015 prices,438.62,486.65,1.1095025306643562,0.11732920869047903,61.90999999999997,14.57597589113339
2014,Estonia,EST,Europe,D,Manufacture of paper products and printing,Constant 2015 prices,136.24,151.16,1.1095126247798002,0.11732920869047903,0.9900000000000091,0.6592528467736627
2014,Estonia,EST,Europe,E,Manufacture of coke and refined petroleum products,Constant 2015 prices,84.35,93.59,1.1095435684647303,0.11732920869047903,8.780000000000001,10.352552765004127
2014,Estonia,EST,Europe,F,Manufacturing of chemicals and pharmaceutical products,Constant 2015 prices,115.67,128.34,1.10953574824933,0.11732920869047903,-2.740000000000009,-2.0903265181568575
2014,Estonia,EST,Europe,G,Manufacture of rubber and plastics products,Constant 2015 prices,113.68,126.13,1.109517945109078,0.11732920869047903,7.939999999999998,6.717996446399862
2014,Estonia,EST,Europe,H,Manufacture of other non-metallic mineral products,Constant 2015 prices,135.53,150.37,1.1094960525344941,0.11732920869047903,8.420000000000016,5.931666079605506
2014,Estonia,EST,Europe,I,Manufacture of basic metals,Constant 2015 prices,13.34,14.8,1.1094452773613195,0.11732920869047903,3.380000000000001,29.597197898423826
2014,Estonia,EST,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",Constant 2015 prices,773.98,858.74,1.1095118736918266,0.11732920869047903,29.789999999999964,3.593702877133719
2014,Estonia,EST,Europe,K,Manufacture of transport equipment,Constant 2015 prices,110.23,122.3,1.1094983216910097,0.11732920869047903,-2.049999999999997,-1.6485725774024906
2014,Estonia,EST,Europe,L,"Manufacture of furniture, other manufacturing",Constant 2015 prices,193.79,215.01,1.1094999741988751,0.11732920869047903,0.01999999999998181,0.00930275826781795
2015,Estonia,EST,Europe,A,"Manufacture of food products, beverages and tobacco products",Constant 2015 prices,380.22,421.86,1.1095155436326336,0.11732920869047903,-9.259999999999991,-2.1478938578585987
2015,Estonia,EST,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",Constant 2015 prices,172.76,191.68,1.1095160916878908,0.11732920869047903,6.439999999999998,3.4765709350032377
2015,Estonia,EST,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Constant 2015 prices,481.22,533.92,1.1095133203108765,0.11732920869047903,47.26999999999998,9.71334634747765
2015,Estonia,EST,Europe,D,Manufacture of paper products and printing,Constant 2015 prices,133.76,148.41,1.1095245215311005,0.11732920869047903,-2.75,-1.8192643556496426
2015,Estonia,EST,Europe,E,Manufacture of coke and refined petroleum products,Constant 2015 prices,90.66,100.59,1.1095301125082728,0.11732920869047903,7.0,7.479431563201197
2015,Estonia,EST,Europe,F,Manufacturing of chemicals and pharmaceutical products,Constant 2015 prices,117.08,129.9,1.1094977792962077,0.11732920869047903,1.5600000000000023,1.2155212716222552
2015,Estonia,EST,Europe,G,Manufacture of rubber and plastics products,Constant 2015 prices,98.91,109.74,1.1094934789202304,0.11732920869047903,-16.39,-12.994529453738208
2015,Estonia,EST,Europe,H,Manufacture of other non-metallic mineral products,Constant 2015 prices,140.96,156.4,1.1095346197502838,0.11732920869047903,6.030000000000001,4.010108399281772
2015,Estonia,EST,Europe,I,Manufacture of basic metals,Constant 2015 prices,12.02,13.34,1.1098169717138104,0.11732920869047903,-1.4600000000000009,-9.86486486486487
2015,Estonia,EST,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",Constant 2015 prices,777.95,863.15,1.109518606594254,0.11732920869047903,4.409999999999968,0.5135430980273387
2015,Estonia,EST,Europe,K,Manufacture of transport equipment,Constant 2015 prices,122.19,135.57,1.109501595875276,0.11732920869047903,13.269999999999996,10.850367947669662
2015,Estonia,EST,Europe,L,"Manufacture of furniture, other manufacturing",Constant 2015 prices,197.63,219.27,1.1094975459191418,0.11732920869047903,4.260000000000019,1.9813031952002322
2016,Estonia,EST,Europe,A,"Manufacture of food products, beverages and tobacco products",Constant 2015 prices,383.85,425.89,1.109521948677869,0.11732920869047903,4.029999999999973,0.9552932252405947
2016,Estonia,EST,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",Constant 2015 prices,180.72,200.51,1.1095064187693668,0.11732920869047903,8.829999999999984,4.606636060100159
2016,Estonia,EST,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Constant 2015 prices,495.64,549.92,1.1095149705431362,0.11732920869047903,16.0,2.9967036260113877
2016,Estonia,EST,Europe,D,Manufacture of paper products and printing,Constant 2015 prices,142.32,157.91,1.1095418774592467,0.11732920869047903,9.5,6.40118590391483
2016,Estonia,EST,Europe,E,Manufacture of coke and refined petroleum products,Constant 2015 prices,78.75,87.37,1.1094603174603175,0.11732920869047903,-13.219999999999999,-13.14245948901481
2016,Estonia,EST,Europe,F,Manufacturing of chemicals and pharmaceutical products,Constant 2015 prices,124.33,137.95,1.109547172846457,0.11732920869047903,8.049999999999983,6.197074672825237
2016,Estonia,EST,Europe,G,Manufacture of rubber and plastics products,Constant 2015 prices,104.58,116.03,1.1094855612927903,0.11732920869047903,6.290000000000006,5.7317295425551364
2016,Estonia,EST,Europe,H,Manufacture of other non-metallic mineral products,Constant 2015 prices,160.24,177.79,1.109523215177234,0.11732920869047903,21.389999999999986,13.676470588235285
2016,Estonia,EST,Europe,I,Manufacture of basic metals,Constant 2015 prices,14.5,16.09,1.109655172413793,0.11732920869047903,2.75,20.614692653673163
2016,Estonia,EST,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",Constant 2015 prices,823.08,913.22,1.1095154784468095,0.11732920869047903,50.07000000000005,5.800845739442745
2016,Estonia,EST,Europe,K,Manufacture of transport equipment,Constant 2015 prices,124.72,138.38,1.1095253367543296,0.11732920869047903,2.8100000000000023,2.0727299550047964
2016,Estonia,EST,Europe,L,"Manufacture of furniture, other manufacturing",Constant 2015 prices,214.19,237.65,1.1095289229189038,0.11732920869047903,18.379999999999995,8.38235964792265
2017,Estonia,EST,Europe,A,"Manufacture of food products, beverages and tobacco products",Constant 2015 prices,401.09,445.01,1.1095016081178788,0.11732920869047903,19.120000000000005,4.489422151259716
2017,Estonia,EST,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",Constant 2015 prices,190.0,210.81,1.1095263157894737,0.11732920869047903,10.300000000000011,5.136900902698126
2017,Estonia,EST,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Constant 2015 prices,527.41,585.17,1.1095163155799093,0.11732920869047903,35.25,6.410023276112891
2017,Estonia,EST,Europe,D,Manufacture of paper products and printing,Constant 2015 prices,148.02,164.23,1.1095122280772867,0.11732920869047903,6.319999999999993,4.002279779621299
2017,Estonia,EST,Europe,E,Manufacture of coke and refined petroleum products,Constant 2015 prices,34.78,38.59,1.1095457159286948,0.11732920869047903,-48.78,-55.83152111708824
2017,Estonia,EST,Europe,F,Manufacturing of chemicals and pharmaceutical products,Constant 2015 prices,121.86,135.21,1.1095519448547515,0.11732920869047903,-2.7399999999999807,-1.9862268938020882
2017,Estonia,EST,Europe,G,Manufacture of rubber and plastics products,Constant 2015 prices,113.38,125.8,1.1095431292997002,0.11732920869047903,9.769999999999996,8.42023614582435
2017,Estonia,EST,Europe,H,Manufacture of other non-metallic mineral products,Constant 2015 prices,185.39,205.69,1.1094988942229895,0.11732920869047903,27.900000000000006,15.692671128859894
2017,Estonia,EST,Europe,I,Manufacture of basic metals,Constant 2015 prices,24.0,26.63,1.1095833333333334,0.11732920869047903,10.54,65.50652579241765
2017,Estonia,EST,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",Constant 2015 prices,865.06,959.8,1.1095184149076365,0.11732920869047903,46.57999999999993,5.100632925253491
2017,Estonia,EST,Europe,K,Manufacture of transport equipment,Constant 2015 prices,124.06,137.65,1.1095437691439627,0.11732920869047903,-0.7299999999999898,-0.5275328804740496
2017,Estonia,EST,Europe,L,"Manufacture of furniture, other manufacturing",Constant 2015 prices,214.17,237.62,1.1094924592613344,0.11732920869047903,-0.030000000000001137,-0.012623606143488801
2018,Estonia,EST,Europe,A,"Manufacture of food products, beverages and tobacco products",Constant 2015 prices,410.24,455.17,1.109521255850234,0.11732920869047903,10.160000000000025,2.2830947619154682
2018,Estonia,EST,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",Constant 2015 prices,174.88,194.03,1.109503659652333,0.11732920869047903,-16.78,-7.959774204259761
2018,Estonia,EST,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Constant 2015 prices,552.31,612.8,1.1095218265104743,0.11732920869047903,27.629999999999995,4.721704803732249
2018,Estonia,EST,Europe,D,Manufacture of paper products and printing,Constant 2015 prices,142.59,158.21,1.109544848867382,0.11732920869047903,-6.019999999999982,-3.665590939536006
2018,Estonia,EST,Europe,E,Manufacture of coke and refined petroleum products,Constant 2015 prices,33.14,36.77,1.1095353047676524,0.11732920869047903,-1.8200000000000003,-4.716247732573206
2018,Estonia,EST,Europe,F,Manufacturing of chemicals and pharmaceutical products,Constant 2015 prices,136.05,150.95,1.109518559353179,0.11732920869047903,15.73999999999998,11.641150802455424
2018,Estonia,EST,Europe,G,Manufacture of rubber and plastics products,Constant 2015 prices,128.15,142.18,1.1094810768630512,0.11732920869047903,16.38000000000001,13.020667726550087
2018,Estonia,EST,Europe,H,Manufacture of other non-metallic mineral products,Constant 2015 prices,179.6,199.27,1.109521158129176,0.11732920869047903,-6.4199999999999875,-3.1212018085468363
2018,Estonia,EST,Europe,I,Manufacture of basic metals,Constant 2015 prices,25.36,28.14,1.109621451104101,0.11732920869047903,1.5100000000000016,5.670296657904625
2018,Estonia,EST,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",Constant 2015 prices,917.24,1017.69,1.1095133225764249,0.11732920869047903,57.8900000000001,6.031464888518452
2018,Estonia,EST,Europe,K,Manufacture of transport equipment,Constant 2015 prices,137.49,152.55,1.1095352389264674,0.11732920869047903,14.900000000000006,10.824555030875413
2018,Estonia,EST,Europe,L,"Manufacture of furniture, other manufacturing",Constant 2015 prices,217.54,241.36,1.1094971039808772,0.11732920869047903,3.740000000000009,1.573941587408471
2019,Estonia,EST,Europe,A,"Manufacture of food products, beverages and tobacco products",Constant 2015 prices,411.25,456.29,1.109519756838906,0.11732920869047903,1.1200000000000045,0.24606191093437718
2019,Estonia,EST,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",Constant 2015 prices,164.47,182.48,1.1095032528728643,0.11732920869047903,-11.550000000000011,-5.952687728701752
2019,Estonia,EST,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Constant 2015 prices,566.9,628.98,1.1095078497089434,0.11732920869047903,16.180000000000064,2.640339425587478
2019,Estonia,EST,Europe,D,Manufacture of paper products and printing,Constant 2015 prices,138.55,153.72,1.1094911584265608,0.11732920869047903,-4.490000000000009,-2.838000126414265
