Year,Country,ISO3,Continent,Ind Code,Industry,Measure,Value (LCU),Value (USD),Exchange Rate,Volatility,Growth,Percentage_Growth
2000,Cambodia,KHM,South America,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Current prices,359878.28,93.7,0.00026036581035121097,4.880901253809437e-06,,
2000,Cambodia,KHM,South America,D,Manufacture of paper products and printing,Current prices,43784.55,11.4,0.00026036581396862593,4.880901253809437e-06,,
2000,Cambodia,KHM,South America,E,Manufacture of coke and refined petroleum products,Current prices,38023.43,9.9,0.00026036577973107634,4.880901253809437e-06,,
2000,Cambodia,KHM,South America,F,Manufacturing of chemicals and pharmaceutical products,Current prices,39943.8,10.4,0.00026036581396862593,4.880901253809437e-06,,
2000,Cambodia,KHM,South America,G,Manufacture of rubber and plastics products,Current prices,41864.18,10.9,0.0002603657828721356,4.880901253809437e-06,,
2000,Cambodia,KHM,South America,H,Manufacture of other non-metallic mineral products,Current prices,25733.02,6.7,0.0002603658645584545,4.880901253809437e-06,,
2000,Cambodia,KHM,South America,I,Manufacture of basic metals,Current prices,25348.95,6.6,0.0002603658139686259,4.880901253809437e-06,,
2000,Cambodia,KHM,South America,J,"Manufacture of fabricated metal products, machinery and equipment",Current prices,331456.72,86.3,0.0002603658178962249,4.880901253809437e-06,,
2000,Cambodia,KHM,South America,K,Manufacture of transport equipment,Current prices,162463.72,42.3,0.0002603658219816707,4.880901253809437e-06,,
2001,Cambodia,KHM,South America,A,"Manufacture of food products, beverages and tobacco products",Current prices,364219.0,93.0,0.0002553408800749,4.880901253809437e-06,7.700000000000003,9.026963657678785
2001,Cambodia,KHM,South America,B,"Manufacture of textiles, wearing apparel, leather and related products",Current prices,2976413.25,760.0,0.0002553408872239095,4.880901253809437e-06,64.0,9.195402298850574
2001,Cambodia,KHM,South America,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Current prices,399074.38,101.9,0.00025534087154379596,4.880901253809437e-06,8.200000000000003,8.75133404482391
2001,Cambodia,KHM,South America,D,Manufacture of paper products and printing,Current prices,48954.17,12.5,0.00025534086268851053,4.880901253809437e-06,1.0999999999999996,9.649122807017541
2001,Cambodia,KHM,South America,E,Manufacture of coke and refined petroleum products,Current prices,41904.77,10.7,0.0002553408597636975,4.880901253809437e-06,0.7999999999999989,8.08080808080807
2001,Cambodia,KHM,South America,F,Manufacturing of chemicals and pharmaceutical products,Current prices,44254.57,11.3,0.0002553408608421684,4.880901253809437e-06,0.9000000000000004,8.653846153846157
2001,Cambodia,KHM,South America,G,Manufacture of rubber and plastics products,Current prices,46604.37,11.9,0.00025534086181188586,4.880901253809437e-06,1.0,9.174311926605503
2001,Cambodia,KHM,South America,H,Manufacture of other non-metallic mineral products,Current prices,28197.6,7.2,0.0002553408800749,4.880901253809437e-06,0.5,7.462686567164178
2001,Cambodia,KHM,South America,I,Manufacture of basic metals,Current prices,28197.6,7.2,0.0002553408800749,4.880901253809437e-06,0.6000000000000005,9.090909090909099
2001,Cambodia,KHM,South America,J,"Manufacture of fabricated metal products, machinery and equipment",Current prices,364219.0,93.0,0.0002553408800749,4.880901253809437e-06,6.700000000000003,7.763615295480884
2001,Cambodia,KHM,South America,K,Manufacture of transport equipment,Current prices,179759.7,45.9,0.00025534088007489995,4.880901253809437e-06,3.6000000000000014,8.510638297872344
2002,Cambodia,KHM,South America,A,"Manufacture of food products, beverages and tobacco products",Current prices,390817.12,99.9,0.00025561827997709006,4.880901253809437e-06,6.900000000000006,7.419354838709684
2002,Cambodia,KHM,South America,B,"Manufacture of textiles, wearing apparel, leather and related products",Current prices,3189521.5,815.3,0.0002556182800460821,4.880901253809437e-06,55.299999999999955,7.276315789473678
2002,Cambodia,KHM,South America,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Current prices,409203.91,104.6,0.00025561828087126536,4.880901253809437e-06,2.6999999999999886,2.649656526005877
2002,Cambodia,KHM,South America,D,Manufacture of paper products and printing,Current prices,52421.92,13.4,0.00025561826045287925,4.880901253809437e-06,0.9000000000000004,7.200000000000002
2002,Cambodia,KHM,South America,E,Manufacture of coke and refined petroleum products,Current prices,44988.96,11.5,0.00025561826723711773,4.880901253809437e-06,0.8000000000000007,7.4766355140186995
2002,Cambodia,KHM,South America,F,Manufacturing of chemicals and pharmaceutical products,Current prices,47336.21,12.1,0.00025561826770668797,4.880901253809437e-06,0.7999999999999989,7.079646017699106
2002,Cambodia,KHM,South America,G,Manufacture of rubber and plastics products,Current prices,49683.46,12.7,0.00025561826813188935,4.880901253809437e-06,0.7999999999999989,6.722689075630243
2002,Cambodia,KHM,South America,H,Manufacture of other non-metallic mineral products,Current prices,30514.25,7.8,0.00025561827670678454,4.880901253809437e-06,0.5999999999999996,8.333333333333329
2002,Cambodia,KHM,South America,I,Manufacture of basic metals,Current prices,32079.08,8.2,0.0002556183032680488,4.880901253809437e-06,0.9999999999999991,13.888888888888875
2002,Cambodia,KHM,South America,J,"Manufacture of fabricated metal products, machinery and equipment",Current prices,404118.22,103.3,0.00025561826932722805,4.880901253809437e-06,10.299999999999997,11.075268817204298
2002,Cambodia,KHM,South America,K,Manufacture of transport equipment,Current prices,192865.7,49.3,0.00025561828775152865,4.880901253809437e-06,3.3999999999999986,7.407407407407404
2003,Cambodia,KHM,South America,A,"Manufacture of food products, beverages and tobacco products",Current prices,429517.34,108.1,0.0002516778484426263,4.880901253809437e-06,8.199999999999989,8.208208208208196
2003,Cambodia,KHM,South America,B,"Manufacture of textiles, wearing apparel, leather and related products",Current prices,3519181.25,885.7,0.000251677858308662,4.880901253809437e-06,70.40000000000009,8.634858334355464
2003,Cambodia,KHM,South America,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Current prices,453754.66,114.2,0.0002516778560467016,4.880901253809437e-06,9.600000000000009,9.177820267686434
2003,Cambodia,KHM,South America,D,Manufacture of paper products and printing,Current prices,57613.33,14.5,0.000251677866910314,4.880901253809437e-06,1.0999999999999996,8.208955223880594
2003,Cambodia,KHM,South America,E,Manufacture of coke and refined petroleum products,Current prices,49666.67,12.5,0.0002516778354578634,4.880901253809437e-06,1.0,8.695652173913043
2003,Cambodia,KHM,South America,F,Manufacturing of chemicals and pharmaceutical products,Current prices,52845.33,13.3,0.00025167786822411745,4.880901253809437e-06,1.200000000000001,9.917355371900834
2003,Cambodia,KHM,South America,G,Manufacture of rubber and plastics products,Current prices,55229.33,13.9,0.00025167786753886026,4.880901253809437e-06,1.200000000000001,9.448818897637805
2003,Cambodia,KHM,South America,H,Manufacture of other non-metallic mineral products,Current prices,33773.33,8.5,0.0002516778771888943,4.880901253809437e-06,0.7000000000000002,8.974358974358978
2003,Cambodia,KHM,South America,I,Manufacture of basic metals,Current prices,31786.67,8.0,0.00025167782595660385,4.880901253809437e-06,-0.1999999999999993,-2.439024390243894
2003,Cambodia,KHM,South America,J,"Manufacture of fabricated metal products, machinery and equipment",Current prices,463688.0,116.7,0.0002516778523489933,4.880901253809437e-06,13.400000000000006,12.971926427879968
2003,Cambodia,KHM,South America,K,Manufacture of transport equipment,Current prices,213368.0,53.7,0.0002516778523489933,4.880901253809437e-06,4.400000000000006,8.924949290060864
2004,Cambodia,KHM,South America,A,"Manufacture of food products, beverages and tobacco products",Current prices,501228.0,124.8,0.00024898848428260193,4.880901253809437e-06,16.700000000000003,15.448658649398709
2004,Cambodia,KHM,South America,B,"Manufacture of textiles, wearing apparel, leather and related products",Current prices,4065650.0,1012.3,0.00024898847662735353,4.880901253809437e-06,126.59999999999991,14.293778931918247
2004,Cambodia,KHM,South America,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Current prices,482753.25,120.2,0.00024898848428260193,4.880901253809437e-06,6.0,5.253940455341506
2004,Cambodia,KHM,South America,D,Manufacture of paper products and printing,Current prices,66268.12,16.5,0.0002489885030690474,4.880901253809437e-06,2.0,13.793103448275861
2004,Cambodia,KHM,South America,E,Manufacture of coke and refined petroleum products,Current prices,57432.38,14.3,0.00024898846260593767,4.880901253809437e-06,1.8000000000000007,14.400000000000004
2004,Cambodia,KHM,South America,F,Manufacturing of chemicals and pharmaceutical products,Current prices,60243.75,15.0,0.00024898848428260193,4.880901253809437e-06,1.6999999999999993,12.781954887218038
2004,Cambodia,KHM,South America,G,Manufacture of rubber and plastics products,Current prices,63456.75,15.8,0.00024898848428260193,4.880901253809437e-06,1.9000000000000004,13.66906474820144
2004,Cambodia,KHM,South America,H,Manufacture of other non-metallic mineral products,Current prices,38556.0,9.6,0.00024898848428260193,4.880901253809437e-06,1.0999999999999996,12.94117647058823
2004,Cambodia,KHM,South America,I,Manufacture of basic metals,Current prices,42170.62,10.5,0.0002489885138041603,4.880901253809437e-06,2.5,31.25
2004,Cambodia,KHM,South America,J,"Manufacture of fabricated metal products, machinery and equipment",Current prices,520104.38,129.5,0.0002489884818889624,4.880901253809437e-06,12.799999999999997,10.96829477292202
2004,Cambodia,KHM,South America,K,Manufacture of transport equipment,Current prices,246597.75,61.4,0.00024898848428260193,4.880901253809437e-06,7.699999999999996,14.338919925512094
2005,Cambodia,KHM,South America,A,"Manufacture of food products, beverages and tobacco products",Current prices,599960.5,146.6,0.0002443494196701283,4.880901253809437e-06,21.799999999999997,17.467948717948715
2005,Cambodia,KHM,South America,B,"Manufacture of textiles, wearing apparel, leather and related products",Current prices,4915092.5,1201.0,0.0002443494196701283,4.880901253809437e-06,188.70000000000005,18.640719154400877
2005,Cambodia,KHM,South America,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Current prices,538163.75,131.5,0.0002443494196701283,4.880901253809437e-06,11.299999999999997,9.400998336106486
2005,Cambodia,KHM,South America,D,Manufacture of paper products and printing,Current prices,80622.25,19.7,0.0002443494196701283,4.880901253809437e-06,3.1999999999999993,19.393939393939387
2005,Cambodia,KHM,South America,E,Manufacture of coke and refined petroleum products,Current prices,69163.25,16.9,0.0002443494196701283,4.880901253809437e-06,2.599999999999998,18.181818181818166
2005,Cambodia,KHM,South America,F,Manufacturing of chemicals and pharmaceutical products,Current prices,73665.0,18.0,0.0002443494196701283,4.880901253809437e-06,3.0,20.0
2005,Cambodia,KHM,South America,G,Manufacture of rubber and plastics products,Current prices,76529.75,18.7,0.0002443494196701283,4.880901253809437e-06,2.8999999999999986,18.354430379746827
2005,Cambodia,KHM,South America,H,Manufacture of other non-metallic mineral products,Current prices,46654.5,11.4,0.0002443494196701283,4.880901253809437e-06,1.8000000000000007,18.750000000000007
2005,Cambodia,KHM,South America,I,Manufacture of basic metals,Current prices,43789.75,10.7,0.0002443494196701283,4.880901253809437e-06,0.1999999999999993,1.904761904761898
2005,Cambodia,KHM,South America,J,"Manufacture of fabricated metal products, machinery and equipment",Current prices,622060.0,152.0,0.0002443494196701283,4.880901253809437e-06,22.5,17.374517374517374
2005,Cambodia,KHM,South America,K,Manufacture of transport equipment,Current prices,290567.5,71.0,0.0002443494196701283,4.880901253809437e-06,9.600000000000001,15.635179153094464
2006,Cambodia,KHM,South America,A,"Manufacture of food products, beverages and tobacco products",Current prices,652416.75,159.0,0.00024370925485895327,4.880901253809437e-06,12.400000000000006,8.458390177353346
2006,Cambodia,KHM,South America,B,"Manufacture of textiles, wearing apparel, leather and related products",Current prices,5179532.5,1262.3,0.00024370925368264414,4.880901253809437e-06,61.299999999999955,5.104079933388839
2006,Cambodia,KHM,South America,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Current prices,704117.69,171.6,0.00024370925832015384,4.880901253809437e-06,40.099999999999994,30.494296577946763
2006,Cambodia,KHM,South America,D,Manufacture of paper products and printing,Current prices,98067.67,23.9,0.00024370926728451895,4.880901253809437e-06,4.199999999999999,21.319796954314718
2006,Cambodia,KHM,South America,E,Manufacture of coke and refined petroleum products,Current prices,110787.75,27.0,0.00024370925485895327,4.880901253809437e-06,10.100000000000001,59.763313609467474
2006,Cambodia,KHM,South America,F,Manufacturing of chemicals and pharmaceutical products,Current prices,114891.0,28.0,0.00024370925485895327,4.880901253809437e-06,10.0,55.55555555555556
2006,Cambodia,KHM,South America,G,Manufacture of rubber and plastics products,Current prices,120635.55,29.4,0.00024370925485895324,4.880901253809437e-06,10.7,57.21925133689839
2006,Cambodia,KHM,South America,H,Manufacture of other non-metallic mineral products,Current prices,54162.9,13.2,0.00024370925485895324,4.880901253809437e-06,1.799999999999999,15.789473684210517
2006,Cambodia,KHM,South America,I,Manufacture of basic metals,Current prices,30364.05,7.4,0.0002437092548589533,4.880901253809437e-06,-3.299999999999999,-30.841121495327094
2006,Cambodia,KHM,South America,J,"Manufacture of fabricated metal products, machinery and equipment",Current prices,706990.0,172.3,0.00024370924624110668,4.880901253809437e-06,20.30000000000001,13.355263157894745
2006,Cambodia,KHM,South America,K,Manufacture of transport equipment,Current prices,340159.44,82.9,0.00024370924411211403,4.880901253809437e-06,11.900000000000006,16.7605633802817
2007,Cambodia,KHM,South America,A,"Manufacture of food products, beverages and tobacco products",Current prices,803121.0,198.0,0.0002465381928750462,4.880901253809437e-06,39.0,24.528301886792452
2007,Cambodia,KHM,South America,B,"Manufacture of textiles, wearing apparel, leather and related products",Current prices,5704593.0,1406.4,0.0002465381842315482,4.880901253809437e-06,144.10000000000014,11.415669809078677
2007,Cambodia,KHM,South America,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Current prices,791763.75,195.2,0.0002465381876854049,4.880901253809437e-06,23.599999999999994,13.75291375291375
2007,Cambodia,KHM,South America,D,Manufacture of paper products and printing,Current prices,113978.28,28.1,0.000246538200085139,4.880901253809437e-06,4.200000000000003,17.573221757322187
2007,Cambodia,KHM,South America,E,Manufacture of coke and refined petroleum products,Current prices,132636.66,32.7,0.00024653817428756125,4.880901253809437e-06,5.700000000000003,21.11111111111112
2007,Cambodia,KHM,South America,F,Manufacturing of chemicals and pharmaceutical products,Current prices,135070.34,33.3,0.0002465382111276243,4.880901253809437e-06,5.299999999999997,18.92857142857142
2007,Cambodia,KHM,South America,G,Manufacture of rubber and plastics products,Current prices,143993.92,35.5,0.0002465381871679026,4.880901253809437e-06,6.100000000000001,20.7482993197279
2007,Cambodia,KHM,South America,H,Manufacture of other non-metallic mineral products,Current prices,63681.82,15.7,0.00024653817997035885,4.880901253809437e-06,2.5,18.939393939393938
2007,Cambodia,KHM,South America,I,Manufacture of basic metals,Current prices,35694.27,8.8,0.00024653816985191186,4.880901253809437e-06,1.4000000000000004,18.918918918918923
2007,Cambodia,KHM,South America,J,"Manufacture of fabricated metal products, machinery and equipment",Current prices,796225.5,196.3,0.00024653819803560677,4.880901253809437e-06,24.0,13.929193267556586
2007,Cambodia,KHM,South America,K,Manufacture of transport equipment,Current prices,409267.22,100.9,0.00024653819086708194,4.880901253809437e-06,18.0,21.71290711700844
2008,Cambodia,KHM,South America,A,"Manufacture of food products, beverages and tobacco products",Current prices,952323.75,234.9,0.0002466598150051388,4.880901253809437e-06,36.900000000000006,18.63636363636364
2008,Cambodia,KHM,South America,B,"Manufacture of textiles, wearing apparel, leather and related products",Current prices,6715727.0,1656.5,0.00024665981806586243,4.880901253809437e-06,250.0999999999999,17.782992036405
2008,Cambodia,KHM,South America,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Current prices,975432.5,240.6,0.0002466598150051387,4.880901253809437e-06,45.400000000000006,23.25819672131148
2008,Cambodia,KHM,South America,D,Manufacture of paper products and printing,Current prices,137030.83,33.8,0.00024665982100524386,4.880901253809437e-06,5.699999999999996,20.28469750889678
2008,Cambodia,KHM,South America,E,Manufacture of coke and refined petroleum products,Current prices,160139.58,39.5,0.0002466598201394059,4.880901253809437e-06,6.799999999999997,20.79510703363913
2008,Cambodia,KHM,South America,F,Manufacturing of chemicals and pharmaceutical products,Current prices,163382.92,40.3,0.0002466598099727927,4.880901253809437e-06,7.0,21.02102102102102
2008,Cambodia,KHM,South America,G,Manufacture of rubber and plastics products,Current prices,173518.33,42.8,0.00024665981974353947,4.880901253809437e-06,7.299999999999997,20.563380281690133
2008,Cambodia,KHM,South America,H,Manufacture of other non-metallic mineral products,Current prices,77029.17,19.0,0.0002466598043312683,4.880901253809437e-06,3.3000000000000007,21.019108280254784
2008,Cambodia,KHM,South America,I,Manufacture of basic metals,Current prices,43379.58,10.7,0.00024665983395874276,4.880901253809437e-06,1.8999999999999986,21.590909090909072
2008,Cambodia,KHM,South America,J,"Manufacture of fabricated metal products, machinery and equipment",Current prices,1013136.25,249.9,0.0002466598150051388,4.880901253809437e-06,53.599999999999994,27.30514518593988
2008,Cambodia,KHM,South America,K,Manufacture of transport equipment,Current prices,474337.5,117.0,0.0002466598150051388,4.880901253809437e-06,16.099999999999994,15.956392467789884
2009,Cambodia,KHM,South America,A,"Manufacture of food products, beverages and tobacco products",Current prices,1014964.5,245.2,0.00024158480419758522,4.880901253809437e-06,10.299999999999983,4.384844614729665
2009,Cambodia,KHM,South America,B,"Manufacture of textiles, wearing apparel, leather and related products",Current prices,5791341.5,1399.1,0.00024158478653002935,4.880901253809437e-06,-257.4000000000001,-15.538786598249327
2009,Cambodia,KHM,South America,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Current prices,1042698.06,251.9,0.0002415847978081018,4.880901253809437e-06,11.300000000000011,4.696591853699091
2009,Cambodia,KHM,South America,D,Manufacture of paper products and printing,Current prices,141151.27,34.1,0.00024158479055838466,4.880901253809437e-06,0.30000000000000426,0.8875739644970541
2009,Cambodia,KHM,South America,E,Manufacture of coke and refined petroleum products,Current prices,172196.27,41.6,0.00024158479158694902,4.880901253809437e-06,2.1000000000000014,5.316455696202535
2009,Cambodia,KHM,South America,F,Manufacturing of chemicals and pharmaceutical products,Current prices,173438.06,41.9,0.0002415848055496008,4.880901253809437e-06,1.6000000000000014,3.970223325062038
2009,Cambodia,KHM,South America,G,Manufacture of rubber and plastics products,Current prices,186270.0,45.0,0.00024158479626348848,4.880901253809437e-06,2.200000000000003,5.140186915887857
2009,Cambodia,KHM,South America,H,Manufacture of other non-metallic mineral products,Current prices,81958.8,19.8,0.00024158479626348848,4.880901253809437e-06,0.8000000000000007,4.210526315789478
2009,Cambodia,KHM,South America,I,Manufacture of basic metals,Current prices,46360.53,11.2,0.00024158481363349381,4.880901253809437e-06,0.5,4.672897196261683
2009,Cambodia,KHM,South America,J,"Manufacture of fabricated metal products, machinery and equipment",Current prices,1077882.38,260.4,0.00024158480074607026,4.880901253809437e-06,10.499999999999972,4.201680672268896
2009,Cambodia,KHM,South America,K,Manufacture of transport equipment,Current prices,508310.12,122.8,0.00024158480260042827,4.880901253809437e-06,5.799999999999997,4.957264957264955
2010,Cambodia,KHM,South America,A,"Manufacture of food products, beverages and tobacco products",Current prices,1098959.12,262.6,0.0002389533834525164,4.880901253809437e-06,17.400000000000034,7.0962479608483005
2010,Cambodia,KHM,South America,B,"Manufacture of textiles, wearing apparel, leather and related products",Current prices,6563205.0,1568.3,0.00023895337719909707,4.880901253809437e-06,169.20000000000005,12.09348867128869
2010,Cambodia,KHM,South America,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Current prices,1131183.0,270.3,0.00023895337889625286,4.880901253809437e-06,18.400000000000006,7.304485907105997
2010,Cambodia,KHM,South America,D,Manufacture of paper products and printing,Current prices,154841.92,37.0,0.00023895337903327468,4.880901253809437e-06,2.8999999999999986,8.504398826979468
2010,Cambodia,KHM,South America,E,Manufacture of coke and refined petroleum products,Current prices,178695.94,42.7,0.00023895338640598102,4.880901253809437e-06,1.1000000000000014,2.6442307692307727
2010,Cambodia,KHM,South America,F,Manufacturing of chemicals and pharmaceutical products,Current prices,188739.73,45.1,0.00023895339894785267,4.880901253809437e-06,3.200000000000003,7.63723150357996
2010,Cambodia,KHM,South America,G,Manufacture of rubber and plastics products,Current prices,201712.98,48.2,0.00023895338812603928,4.880901253809437e-06,3.200000000000003,7.111111111111118
2010,Cambodia,KHM,South America,H,Manufacture of other non-metallic mineral products,Current prices,89138.73,21.3,0.00023895337077384883,4.880901253809437e-06,1.5,7.575757575757576
2010,Cambodia,KHM,South America,I,Manufacture of basic metals,Current prices,50219.0,12.0,0.00023895338417730341,4.880901253809437e-06,0.8000000000000007,7.1428571428571495
2010,Cambodia,KHM,South America,J,"Manufacture of fabricated metal products, machinery and equipment",Current prices,1074268.12,256.7,0.00023895338158224407,4.880901253809437e-06,-3.6999999999999886,-1.4208909370199652
2010,Cambodia,KHM,South America,K,Manufacture of transport equipment,Current prices,562871.31,134.5,0.0002389533763943307,4.880901253809437e-06,11.700000000000003,9.527687296416941
2011,Cambodia,KHM,South America,A,"Manufacture of food products, beverages and tobacco products",Current prices,1246365.38,307.1,0.00024639644596033313,4.880901253809437e-06,44.5,16.945925361766946
2011,Cambodia,KHM,South America,B,"Manufacture of textiles, wearing apparel, leather and related products",Current prices,7374700.5,1817.1,0.000246396446879436,4.880901253809437e-06,248.79999999999995,15.864311675062167
2011,Cambodia,KHM,South America,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Current prices,1242306.88,306.1,0.0002463964459409579,4.880901253809437e-06,35.80000000000001,13.244543100258976
2011,Cambodia,KHM,South America,D,Manufacture of paper products and printing,Current prices,177762.3,43.8,0.00024639645189109276,4.880901253809437e-06,6.799999999999997,18.378378378378372
2011,Cambodia,KHM,South America,E,Manufacture of coke and refined petroleum products,Current prices,196837.25,48.5,0.00024639645189109276,4.880901253809437e-06,5.799999999999997,13.5831381733021
2011,Cambodia,KHM,South America,F,Manufacturing of chemicals and pharmaceutical products,Current prices,207795.2,51.2,0.00024639645189109276,4.880901253809437e-06,6.100000000000001,13.525498891352553
2011,Cambodia,KHM,South America,G,Manufacture of rubber and plastics products,Current prices,219970.7,54.2,0.00024639645189109276,4.880901253809437e-06,6.0,12.448132780082986
2011,Cambodia,KHM,South America,H,Manufacture of other non-metallic mineral products,Current prices,102274.2,25.2,0.00024639645189109276,4.880901253809437e-06,3.8999999999999986,18.30985915492957
2011,Cambodia,KHM,South America,I,Manufacture of basic metals,Current prices,55195.6,13.6,0.00024639645189109276,4.880901253809437e-06,1.5999999999999996,13.33333333333333
2011,Cambodia,KHM,South America,J,"Manufacture of fabricated metal products, machinery and equipment",Current prices,1139221.0,280.7,0.0002463964410768411,4.880901253809437e-06,24.0,9.349435138293728
2011,Cambodia,KHM,South America,K,Manufacture of transport equipment,Current prices,600658.0,148.0,0.00024639645189109276,4.880901253809437e-06,13.5,10.037174721189592
2012,Cambodia,KHM,South America,A,"Manufacture of food products, beverages and tobacco products",Current prices,1347425.25,334.1,0.0002479543855957872,4.880901253809437e-06,27.0,8.791924454575057
2012,Cambodia,KHM,South America,B,"Manufacture of textiles, wearing apparel, leather and related products",Current prices,8211188.0,2036.0,0.0002479543763947434,4.880901253809437e-06,218.9000000000001,12.046667767321562
2012,Cambodia,KHM,South America,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Current prices,1232888.12,305.7,0.00024795437237240954,4.880901253809437e-06,-0.4000000000000341,-0.13067624959164786
2012,Cambodia,KHM,South America,D,Manufacture of paper products and printing,Current prices,193987.3,48.1,0.0002479543763947434,4.880901253809437e-06,4.300000000000004,9.817351598173527
2012,Cambodia,KHM,South America,E,Manufacture of coke and refined petroleum products,Current prices,213345.7,52.9,0.0002479543763947433,4.880901253809437e-06,4.399999999999999,9.072164948453604
2012,Cambodia,KHM,South America,F,Manufacturing of chemicals and pharmaceutical products,Current prices,225444.7,55.9,0.0002479543763947433,4.880901253809437e-06,4.699999999999996,9.179687499999991
2012,Cambodia,KHM,South America,G,Manufacture of rubber and plastics products,Current prices,237947.0,59.0,0.0002479543763947434,4.880901253809437e-06,4.799999999999997,8.856088560885603
2012,Cambodia,KHM,South America,H,Manufacture of other non-metallic mineral products,Current prices,110100.9,27.3,0.0002479543763947434,4.880901253809437e-06,2.1000000000000014,8.33333333333334
2012,Cambodia,KHM,South America,I,Manufacture of basic metals,Current prices,60091.7,14.9,0.0002479543763947434,4.880901253809437e-06,1.3000000000000007,9.55882352941177
2012,Cambodia,KHM,South America,J,"Manufacture of fabricated metal products, machinery and equipment",Current prices,1435748.0,356.0,0.0002479543763947434,4.880901253809437e-06,75.30000000000001,26.82579266120414
2012,Cambodia,KHM,South America,K,Manufacture of transport equipment,Current prices,767883.19,190.4,0.00024795437962380715,4.880901253809437e-06,42.400000000000006,28.64864864864865
2013,Cambodia,KHM,South America,A,"Manufacture of food products, beverages and tobacco products",Current prices,1509816.0,374.9,0.00024830840314316445,4.880901253809437e-06,40.799999999999955,12.211912601017644
2013,Cambodia,KHM,South America,B,"Manufacture of textiles, wearing apparel, leather and related products",Current prices,9161994.0,2275.0,0.00024830839225609624,4.880901253809437e-06,239.0,11.738703339882122
2013,Cambodia,KHM,South America,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Current prices,1335436.12,331.6,0.00024830839531283605,4.880901253809437e-06,25.900000000000034,8.472358521426246
2013,Cambodia,KHM,South America,D,Manufacture of paper products and printing,Current prices,293183.81,72.8,0.000248308390562221,4.880901253809437e-06,24.699999999999996,51.35135135135134
2013,Cambodia,KHM,South America,E,Manufacture of coke and refined petroleum products,Current prices,229150.52,56.9,0.0002483084044496168,4.880901253809437e-06,4.0,7.561436672967864
2013,Cambodia,KHM,South America,F,Manufacturing of chemicals and pharmaceutical products,Current prices,243648.62,60.5,0.00024830840412722223,4.880901253809437e-06,4.600000000000001,8.228980322003581
2013,Cambodia,KHM,South America,G,Manufacture of rubber and plastics products,Current prices,258146.72,64.1,0.00024830840384104045,4.880901253809437e-06,5.099999999999994,8.644067796610159
2013,Cambodia,KHM,South America,H,Manufacture of other non-metallic mineral products,Current prices,119609.32,29.7,0.0002483084094115743,4.880901253809437e-06,2.3999999999999986,8.791208791208787
2013,Cambodia,KHM,South America,I,Manufacture of basic metals,Current prices,64436.0,16.0,0.00024830839903159724,4.880901253809437e-06,1.0999999999999996,7.382550335570468
2013,Cambodia,KHM,South America,J,"Manufacture of fabricated metal products, machinery and equipment",Current prices,1543644.88,383.3,0.00024830840627022973,4.880901253809437e-06,27.30000000000001,7.6685393258426995
2013,Cambodia,KHM,South America,K,Manufacture of transport equipment,Current prices,827197.12,205.4,0.0002483084080370106,4.880901253809437e-06,15.0,7.878151260504201
2014,Cambodia,KHM,South America,A,"Manufacture of food products, beverages and tobacco products",Current prices,1650126.25,408.7,0.0002476780185758514,4.880901253809437e-06,33.80000000000001,9.015737530008005
2014,Cambodia,KHM,South America,B,"Manufacture of textiles, wearing apparel, leather and related products",Current prices,10260499.0,2541.3,0.00024767801254110545,4.880901253809437e-06,266.3000000000002,11.705494505494514
2014,Cambodia,KHM,South America,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Current prices,1704632.5,422.2,0.0002476780185758514,4.880901253809437e-06,90.59999999999997,27.322074788902277
2014,Cambodia,KHM,South America,D,Manufacture of paper products and printing,Current prices,234175.0,58.0,0.0002476780185758514,4.880901253809437e-06,-14.799999999999997,-20.32967032967033
2014,Cambodia,KHM,South America,E,Manufacture of coke and refined petroleum products,Current prices,253555.0,62.8,0.0002476780185758514,4.880901253809437e-06,5.899999999999999,10.369068541300525
2014,Cambodia,KHM,South America,F,Manufacturing of chemicals and pharmaceutical products,Current prices,268493.75,66.5,0.0002476780185758514,4.880901253809437e-06,6.0,9.917355371900827
