Year,Country,ISO3,Continent,Ind Code,Industry,Value (LCU),Value (USD),Exchange Rate
2008,Singapore,SGP,Asia,B,"Manufacture of textiles, wearing apparel, leather and related products",311.84,220.4,0.7067727039507441
2008,Singapore,SGP,Asia,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",88.71,62.7,0.706797429827528
2008,Singapore,SGP,Asia,D,Manufacture of paper products and printing,1507.67,1065.6,0.7067859677515635
2008,Singapore,SGP,Asia,E,Manufacture of coke and refined petroleum products,2996.67,2118.0,0.7067845308292204
2008,Singapore,SGP,Asia,F,Manufacturing of chemicals and pharmaceutical products,15770.6,11146.4,0.7067835085538914
2008,Singapore,SGP,Asia,G,Manufacture of rubber and plastics products,724.83,512.3,0.706786418884428
2008,Singapore,SGP,Asia,H,Manufacture of other non-metallic mineral products,414.13,292.7,0.7067828942602564
2008,Singapore,SGP,Asia,I,Manufacture of basic metals,313.96,221.9,0.7067779334947127
2008,Singapore,SGP,Asia,J,"Manufacture of fabricated metal products, machinery and equipment",28365.1,20048.0,0.706784040951733
2008,Singapore,SGP,Asia,K,Manufacture of transport equipment,5270.07,3724.8,0.7067837808605959
2009,Singapore,SGP,Asia,A,"Manufacture of food products, beverages and tobacco products",2356.74,1620.3,0.6875175029914204
2009,Singapore,SGP,Asia,B,"Manufacture of textiles, wearing apparel, leather and related products",318.39,218.9,0.687521593014856
2009,Singapore,SGP,Asia,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",91.2,62.7,0.6875
2009,Singapore,SGP,Asia,D,Manufacture of paper products and printing,1555.74,1069.6,0.6875184799516628
2009,Singapore,SGP,Asia,E,Manufacture of coke and refined petroleum products,3534.17,2429.8,0.6875164465772727
2009,Singapore,SGP,Asia,F,Manufacturing of chemicals and pharmaceutical products,16357.13,11245.8,0.687516697611378
2009,Singapore,SGP,Asia,G,Manufacture of rubber and plastics products,746.16,513.0,0.6875201029269862
2009,Singapore,SGP,Asia,H,Manufacture of other non-metallic mineral products,426.61,293.3,0.6875131853449287
2009,Singapore,SGP,Asia,I,Manufacture of basic metals,322.32,221.6,0.6875155125341276
2009,Singapore,SGP,Asia,J,"Manufacture of fabricated metal products, machinery and equipment",29137.75,20032.7,0.6875170526207411
2009,Singapore,SGP,Asia,K,Manufacture of transport equipment,5452.23,3748.5,0.6875168509032085
2010,Singapore,SGP,Asia,A,"Manufacture of food products, beverages and tobacco products",2741.2,2010.4,0.7334014300306436
2010,Singapore,SGP,Asia,B,"Manufacture of textiles, wearing apparel, leather and related products",367.6,269.6,0.7334058759521219
2010,Singapore,SGP,Asia,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",105.13,77.1,0.7333777228193665
2010,Singapore,SGP,Asia,D,Manufacture of paper products and printing,1797.24,1318.1,0.7334023280140659
2010,Singapore,SGP,Asia,E,Manufacture of coke and refined petroleum products,4309.65,3160.7,0.7334006241806179
2010,Singapore,SGP,Asia,F,Manufacturing of chemicals and pharmaceutical products,19129.5,14029.6,0.7334012911994564
2010,Singapore,SGP,Asia,G,Manufacture of rubber and plastics products,862.15,632.3,0.733399060488314
2010,Singapore,SGP,Asia,H,Manufacture of other non-metallic mineral products,504.09,369.7,0.7334007816064592
2010,Singapore,SGP,Asia,I,Manufacture of basic metals,374.56,274.7,0.7333938487825715
2010,Singapore,SGP,Asia,J,"Manufacture of fabricated metal products, machinery and equipment",33641.33,24672.6,0.7334014439976064
2010,Singapore,SGP,Asia,K,Manufacture of transport equipment,6286.19,4610.3,0.7334013130369906
2011,Singapore,SGP,Asia,A,"Manufacture of food products, beverages and tobacco products",3109.61,2472.3,0.7950514694768798
2011,Singapore,SGP,Asia,B,"Manufacture of textiles, wearing apparel, leather and related products",380.1,302.2,0.79505393317548
2011,Singapore,SGP,Asia,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",121.88,96.9,0.7950443058746308
2011,Singapore,SGP,Asia,D,Manufacture of paper products and printing,1195.39,950.4,0.7950543337320873
2011,Singapore,SGP,Asia,E,Manufacture of coke and refined petroleum products,4655.67,3701.5,0.7950520548062899
2011,Singapore,SGP,Asia,F,Manufacturing of chemicals and pharmaceutical products,17648.29,14031.3,0.7950515319047907
2011,Singapore,SGP,Asia,G,Manufacture of rubber and plastics products,634.42,504.4,0.7950569023675168
2011,Singapore,SGP,Asia,H,Manufacture of other non-metallic mineral products,373.31,296.8,0.7950496906056629
2011,Singapore,SGP,Asia,I,Manufacture of basic metals,391.92,311.6,0.7950602163706879
2011,Singapore,SGP,Asia,J,"Manufacture of fabricated metal products, machinery and equipment",28177.55,22402.6,0.7950513795557101
2011,Singapore,SGP,Asia,K,Manufacture of transport equipment,7081.8,5630.4,0.7950521053969329
2012,Singapore,SGP,Asia,A,"Manufacture of food products, beverages and tobacco products",3272.29,2618.5,0.8002041383862677
2012,Singapore,SGP,Asia,B,"Manufacture of textiles, wearing apparel, leather and related products",398.4,318.8,0.8002008032128515
2012,Singapore,SGP,Asia,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",127.72,102.2,0.8001879110554337
2012,Singapore,SGP,Asia,D,Manufacture of paper products and printing,1251.3,1001.3,0.800207783904739
2012,Singapore,SGP,Asia,E,Manufacture of coke and refined petroleum products,4787.9,3831.3,0.8002046826374821
2012,Singapore,SGP,Asia,F,Manufacturing of chemicals and pharmaceutical products,18398.54,14722.6,0.8002047988590398
2012,Singapore,SGP,Asia,G,Manufacture of rubber and plastics products,666.7,533.5,0.8002099895005249
2012,Singapore,SGP,Asia,H,Manufacture of other non-metallic mineral products,394.02,315.3,0.8002131871478606
2012,Singapore,SGP,Asia,I,Manufacture of basic metals,422.02,337.7,0.8001990426993981
2012,Singapore,SGP,Asia,J,"Manufacture of fabricated metal products, machinery and equipment",29526.93,23627.6,0.800205100902803
2012,Singapore,SGP,Asia,K,Manufacture of transport equipment,7400.85,5922.2,0.800205381814251
2013,Singapore,SGP,Asia,A,"Manufacture of food products, beverages and tobacco products",3390.9,2709.9,0.7991683623816686
2013,Singapore,SGP,Asia,B,"Manufacture of textiles, wearing apparel, leather and related products",413.93,330.8,0.7991689416084845
2013,Singapore,SGP,Asia,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",133.64,106.8,0.7991619275665969
2013,Singapore,SGP,Asia,D,Manufacture of paper products and printing,1312.74,1049.1,0.7991681521093285
2013,Singapore,SGP,Asia,E,Manufacture of coke and refined petroleum products,4735.29,3784.3,0.7991696390294998
2013,Singapore,SGP,Asia,F,Manufacturing of chemicals and pharmaceutical products,19189.81,15335.9,0.7991689339289966
2013,Singapore,SGP,Asia,G,Manufacture of rubber and plastics products,698.35,558.1,0.7991694708956827
2013,Singapore,SGP,Asia,H,Manufacture of other non-metallic mineral products,411.55,328.9,0.7991738549386465
2013,Singapore,SGP,Asia,I,Manufacture of basic metals,456.35,364.7,0.7991673057959898
2013,Singapore,SGP,Asia,J,"Manufacture of fabricated metal products, machinery and equipment",31004.96,24778.2,0.7991689071684015
2013,Singapore,SGP,Asia,K,Manufacture of transport equipment,7621.17,6090.6,0.7991686315880633
2014,Singapore,SGP,Asia,A,"Manufacture of food products, beverages and tobacco products",3578.91,2824.6,0.7892347111271308
2014,Singapore,SGP,Asia,B,"Manufacture of textiles, wearing apparel, leather and related products",433.96,342.5,0.789243248225643
2014,Singapore,SGP,Asia,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",139.63,110.2,0.789228675786006
2014,Singapore,SGP,Asia,D,Manufacture of paper products and printing,1372.34,1083.1,0.7892359036390398
2014,Singapore,SGP,Asia,E,Manufacture of coke and refined petroleum products,4735.47,3737.4,0.7892352818199672
2014,Singapore,SGP,Asia,F,Manufacturing of chemicals and pharmaceutical products,19960.6,15753.6,0.7892347925413065
2014,Singapore,SGP,Asia,G,Manufacture of rubber and plastics products,729.82,576.0,0.7892357019539064
2014,Singapore,SGP,Asia,H,Manufacture of other non-metallic mineral products,415.85,328.2,0.7892268846940002
2014,Singapore,SGP,Asia,I,Manufacture of basic metals,461.08,363.9,0.7892339724125965
2014,Singapore,SGP,Asia,J,"Manufacture of fabricated metal products, machinery and equipment",32434.46,25598.4,0.7892346596798591
2014,Singapore,SGP,Asia,K,Manufacture of transport equipment,7589.5,5989.9,0.7892351274787535
2015,Singapore,SGP,Asia,A,"Manufacture of food products, beverages and tobacco products",3827.39,2783.9,0.7273625107449202
2015,Singapore,SGP,Asia,B,"Manufacture of textiles, wearing apparel, leather and related products",465.79,338.8,0.7273664097554692
2015,Singapore,SGP,Asia,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",150.41,109.4,0.7273452562994482
2015,Singapore,SGP,Asia,D,Manufacture of paper products and printing,1469.56,1068.9,0.7273605705109013
2015,Singapore,SGP,Asia,E,Manufacture of coke and refined petroleum products,6439.98,4684.2,0.7273625073369794
2015,Singapore,SGP,Asia,F,Manufacturing of chemicals and pharmaceutical products,21412.43,15574.6,0.7273625646411921
2015,Singapore,SGP,Asia,G,Manufacture of rubber and plastics products,778.57,566.3,0.7273591327690508
2015,Singapore,SGP,Asia,H,Manufacture of other non-metallic mineral products,456.58,332.1,0.7273643173156951
2015,Singapore,SGP,Asia,I,Manufacture of basic metals,498.93,362.9,0.7273565430020242
2015,Singapore,SGP,Asia,J,"Manufacture of fabricated metal products, machinery and equipment",34850.02,25348.6,0.727362566793362
2015,Singapore,SGP,Asia,K,Manufacture of transport equipment,7501.35,5456.2,0.7273624080998753
2016,Singapore,SGP,Asia,A,"Manufacture of food products, beverages and tobacco products",3830.76,2772.8,0.7238250373294072
2016,Singapore,SGP,Asia,B,"Manufacture of textiles, wearing apparel, leather and related products",479.54,347.1,0.7238186595487343
2016,Singapore,SGP,Asia,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",153.35,111.0,0.7238343658298011
2016,Singapore,SGP,Asia,D,Manufacture of paper products and printing,1314.54,951.5,0.7238273464481872
2016,Singapore,SGP,Asia,E,Manufacture of coke and refined petroleum products,7047.29,5101.0,0.7238243353118716
2016,Singapore,SGP,Asia,F,Manufacturing of chemicals and pharmaceutical products,26523.55,19198.4,0.7238246765610185
2016,Singapore,SGP,Asia,G,Manufacture of rubber and plastics products,805.03,582.7,0.7238239568711726
2016,Singapore,SGP,Asia,H,Manufacture of other non-metallic mineral products,410.6,297.2,0.7238188017535313
2016,Singapore,SGP,Asia,I,Manufacture of basic metals,525.13,380.1,0.7238207681907338
2016,Singapore,SGP,Asia,J,"Manufacture of fabricated metal products, machinery and equipment",30700.11,22221.5,0.723824768054577
2016,Singapore,SGP,Asia,K,Manufacture of transport equipment,7430.53,5378.4,0.7238245454900256
2017,Singapore,SGP,Asia,A,"Manufacture of food products, beverages and tobacco products",4111.17,2977.1,0.7241490865130851
2017,Singapore,SGP,Asia,B,"Manufacture of textiles, wearing apparel, leather and related products",514.81,372.8,0.7241506575241352
2017,Singapore,SGP,Asia,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",164.05,118.8,0.724169460530326
2017,Singapore,SGP,Asia,D,Manufacture of paper products and printing,1408.13,1019.7,0.724151889385213
2017,Singapore,SGP,Asia,E,Manufacture of coke and refined petroleum products,6984.47,5057.8,0.7241494343880065
2017,Singapore,SGP,Asia,F,Manufacturing of chemicals and pharmaceutical products,28559.01,20681.0,0.724149751689572
2017,Singapore,SGP,Asia,G,Manufacture of rubber and plastics products,863.63,625.4,0.7241527042830842
2017,Singapore,SGP,Asia,H,Manufacture of other non-metallic mineral products,442.17,320.2,0.7241558676527127
2017,Singapore,SGP,Asia,I,Manufacture of basic metals,567.15,410.7,0.7241470510446972
2017,Singapore,SGP,Asia,J,"Manufacture of fabricated metal products, machinery and equipment",32943.05,23855.7,0.7241497068425662
2017,Singapore,SGP,Asia,K,Manufacture of transport equipment,7961.61,5765.4,0.7241500148839242
2018,Singapore,SGP,Asia,A,"Manufacture of food products, beverages and tobacco products",4401.13,3262.9,0.7413777825240336
2018,Singapore,SGP,Asia,B,"Manufacture of textiles, wearing apparel, leather and related products",550.6,408.2,0.7413730475844533
2018,Singapore,SGP,Asia,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",176.16,130.6,0.7413714804722978
2018,Singapore,SGP,Asia,D,Manufacture of paper products and printing,1507.6,1117.7,0.741377023083046
2018,Singapore,SGP,Asia,E,Manufacture of coke and refined petroleum products,6305.42,4674.7,0.741378052532583
2018,Singapore,SGP,Asia,F,Manufacturing of chemicals and pharmaceutical products,30471.91,22591.2,0.7413778788398889
2018,Singapore,SGP,Asia,G,Manufacture of rubber and plastics products,924.23,685.2,0.7413739004360387
2018,Singapore,SGP,Asia,H,Manufacture of other non-metallic mineral products,478.97,355.1,0.741382550055327
2018,Singapore,SGP,Asia,I,Manufacture of basic metals,600.64,445.3,0.7413758657432072
2018,Singapore,SGP,Asia,J,"Manufacture of fabricated metal products, machinery and equipment",35170.06,26074.3,0.7413777514169723
2018,Singapore,SGP,Asia,K,Manufacture of transport equipment,8545.71,6335.6,0.7413778375348568
2000,Slovak Republic,SVK,Europe,A,"Manufacture of food products, beverages and tobacco products",799.54,523.23,0.6544137879280587
2000,Slovak Republic,SVK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",564.68,369.53,0.6544060352766169
2000,Slovak Republic,SVK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",208.2,136.25,0.654418828049952
2000,Slovak Republic,SVK,Europe,D,Manufacture of paper products and printing,452.62,296.2,0.6544120896115947
2000,Slovak Republic,SVK,Europe,E,Manufacture of coke and refined petroleum products,226.04,147.92,0.6543974517784462
2000,Slovak Republic,SVK,Europe,F,Manufacturing of chemicals and pharmaceutical products,506.41,331.4,0.6544104579293457
2000,Slovak Republic,SVK,Europe,G,Manufacture of rubber and plastics products,281.18,184.01,0.6544206558076676
2000,Slovak Republic,SVK,Europe,H,Manufacture of other non-metallic mineral products,415.02,271.59,0.6544021974844586
2000,Slovak Republic,SVK,Europe,I,Manufacture of basic metals,622.14,407.14,0.6544186196033047
2000,Slovak Republic,SVK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",1423.83,931.77,0.6544109900760625
2000,Slovak Republic,SVK,Europe,K,Manufacture of transport equipment,479.5,313.79,0.6544108446298228
2000,Slovak Republic,SVK,Europe,L,"Manufacture of furniture, other manufacturing",184.43,120.7,0.6544488423792224
2001,Slovak Republic,SVK,Europe,A,"Manufacture of food products, beverages and tobacco products",1051.96,655.39,0.6230179854747329
2001,Slovak Republic,SVK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",521.29,324.77,0.6230121429530587
2001,Slovak Republic,SVK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",233.77,145.64,0.6230055182444282
2001,Slovak Republic,SVK,Europe,D,Manufacture of paper products and printing,529.36,329.8,0.6230164727217773
2001,Slovak Republic,SVK,Europe,E,Manufacture of coke and refined petroleum products,204.58,127.46,0.6230325545019063
2001,Slovak Republic,SVK,Europe,F,Manufacturing of chemicals and pharmaceutical products,551.35,343.5,0.6230162328829237
2001,Slovak Republic,SVK,Europe,G,Manufacture of rubber and plastics products,316.35,197.09,0.6230124861703809
2001,Slovak Republic,SVK,Europe,H,Manufacture of other non-metallic mineral products,446.71,278.31,0.6230216471536344
2001,Slovak Republic,SVK,Europe,I,Manufacture of basic metals,763.54,475.7,0.6230190952667837
2001,Slovak Republic,SVK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",1680.07,1046.72,0.6230216598117936
2001,Slovak Republic,SVK,Europe,K,Manufacture of transport equipment,576.2,358.99,0.6230301978479694
2001,Slovak Republic,SVK,Europe,L,"Manufacture of furniture, other manufacturing",231.21,144.05,0.6230266856969855
2002,Slovak Republic,SVK,Europe,A,"Manufacture of food products, beverages and tobacco products",820.92,545.62,0.6646445451444721
2002,Slovak Republic,SVK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",531.81,353.46,0.6646358661928132
2002,Slovak Republic,SVK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",252.59,167.88,0.6646343877429827
2002,Slovak Republic,SVK,Europe,D,Manufacture of paper products and printing,476.8,316.9,0.6646392617449663
2002,Slovak Republic,SVK,Europe,E,Manufacture of coke and refined petroleum products,136.74,90.88,0.6646189849349129
2002,Slovak Republic,SVK,Europe,F,Manufacturing of chemicals and pharmaceutical products,569.18,378.3,0.6646403598158755
2002,Slovak Republic,SVK,Europe,G,Manufacture of rubber and plastics products,394.93,262.49,0.6646494315448307
2002,Slovak Republic,SVK,Europe,H,Manufacture of other non-metallic mineral products,499.65,332.09,0.6646452516761733
2002,Slovak Republic,SVK,Europe,I,Manufacture of basic metals,698.93,464.54,0.664644528064327
2002,Slovak Republic,SVK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",1704.09,1132.62,0.6646479939439818
2002,Slovak Republic,SVK,Europe,K,Manufacture of transport equipment,649.32,431.56,0.6646337707139777
2002,Slovak Republic,SVK,Europe,L,"Manufacture of furniture, other manufacturing",303.4,201.65,0.6646341463414634
2003,Slovak Republic,SVK,Europe,A,"Manufacture of food products, beverages and tobacco products",802.12,657.13,0.819241509998504
2003,Slovak Republic,SVK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",551.03,451.43,0.81924759087527
2003,Slovak Republic,SVK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",291.17,238.54,0.8192464883058007
2003,Slovak Republic,SVK,Europe,D,Manufacture of paper products and printing,435.52,356.8,0.8192505510653931
2003,Slovak Republic,SVK,Europe,E,Manufacture of coke and refined petroleum products,151.54,124.15,0.8192556420746998
2003,Slovak Republic,SVK,Europe,F,Manufacturing of chemicals and pharmaceutical products,436.62,357.7,0.8192478585497687
2003,Slovak Republic,SVK,Europe,G,Manufacture of rubber and plastics products,484.93,397.28,0.8192522632132472
2003,Slovak Republic,SVK,Europe,H,Manufacture of other non-metallic mineral products,508.0,416.18,0.819251968503937
2003,Slovak Republic,SVK,Europe,I,Manufacture of basic metals,876.41,718.0,0.819251263677959
2003,Slovak Republic,SVK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",2030.52,1663.49,0.8192433465319229
2003,Slovak Republic,SVK,Europe,K,Manufacture of transport equipment,990.01,811.06,0.8192442500580802
2003,Slovak Republic,SVK,Europe,L,"Manufacture of furniture, other manufacturing",324.19,265.59,0.8192418026465961
2004,Slovak Republic,SVK,Europe,A,"Manufacture of food products, beverages and tobacco products",871.61,814.03,0.9339383439841213
2004,Slovak Republic,SVK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",546.48,510.38,0.9339408578539012
2004,Slovak Republic,SVK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",364.4,340.33,0.9339462129527991
2004,Slovak Republic,SVK,Europe,D,Manufacture of paper products and printing,416.41,388.9,0.9339353041473547
2004,Slovak Republic,SVK,Europe,E,Manufacture of coke and refined petroleum products,462.55,432.0,0.9339530861528483
2004,Slovak Republic,SVK,Europe,F,Manufacturing of chemicals and pharmaceutical products,436.75,407.9,0.9339439038351459
2004,Slovak Republic,SVK,Europe,G,Manufacture of rubber and plastics products,502.22,469.04,0.9339333359882124
2004,Slovak Republic,SVK,Europe,H,Manufacture of other non-metallic mineral products,531.6,496.48,0.9339352896914973
2004,Slovak Republic,SVK,Europe,I,Manufacture of basic metals,1207.39,1127.63,0.9339401518978955
2004,Slovak Republic,SVK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",2308.53,2156.02,0.9339363144511874
2004,Slovak Republic,SVK,Europe,K,Manufacture of transport equipment,1100.37,1027.68,0.9339404018648274
2004,Slovak Republic,SVK,Europe,L,"Manufacture of furniture, other manufacturing",360.65,336.83,0.9339525856093165
2005,Slovak Republic,SVK,Europe,A,"Manufacture of food products, beverages and tobacco products",940.48,913.42,0.9712274583191561
2005,Slovak Republic,SVK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",629.14,611.04,0.9712305687128461
2005,Slovak Republic,SVK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",411.09,399.27,0.9712471721520834
2005,Slovak Republic,SVK,Europe,D,Manufacture of paper products and printing,438.51,425.9,0.971243529223963
2005,Slovak Republic,SVK,Europe,E,Manufacture of coke and refined petroleum products,432.55,420.11,0.9712403190382615
2005,Slovak Republic,SVK,Europe,F,Manufacturing of chemicals and pharmaceutical products,510.59,495.9,0.9712293621104996
2005,Slovak Republic,SVK,Europe,G,Manufacture of rubber and plastics products,571.43,554.99,0.9712300719248202
2005,Slovak Republic,SVK,Europe,H,Manufacture of other non-metallic mineral products,579.09,562.44,0.9712479925400197
2005,Slovak Republic,SVK,Europe,I,Manufacture of basic metals,1306.87,1269.28,0.9712366187914636
2005,Slovak Republic,SVK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",2740.84,2662.0,0.9712350958100436
2005,Slovak Republic,SVK,Europe,K,Manufacture of transport equipment,1101.57,1069.88,0.9712319689170912
2005,Slovak Republic,SVK,Europe,L,"Manufacture of furniture, other manufacturing",422.46,410.31,0.9712398806987644
2006,Slovak Republic,SVK,Europe,A,"Manufacture of food products, beverages and tobacco products",1060.87,1076.18,1.014431551462479
2006,Slovak Republic,SVK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",620.37,629.33,1.0144429936973098
2006,Slovak Republic,SVK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",521.66,529.19,1.0144346892612048
2006,Slovak Republic,SVK,Europe,D,Manufacture of paper products and printing,514.08,521.5,1.014433551198257
2006,Slovak Republic,SVK,Europe,E,Manufacture of coke and refined petroleum products,269.78,273.67,1.0144191563496183
2006,Slovak Republic,SVK,Europe,F,Manufacturing of chemicals and pharmaceutical products,673.18,682.9,1.014438931637898
2006,Slovak Republic,SVK,Europe,G,Manufacture of rubber and plastics products,603.85,612.57,1.0144406723524055
2006,Slovak Republic,SVK,Europe,H,Manufacture of other non-metallic mineral products,646.35,655.68,1.0144349036899512
2006,Slovak Republic,SVK,Europe,I,Manufacture of basic metals,1471.53,1492.77,1.014433956494261
2006,Slovak Republic,SVK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",3272.89,3320.15,1.014439837574743
2006,Slovak Republic,SVK,Europe,K,Manufacture of transport equipment,1240.85,1258.76,1.014433654349841
2006,Slovak Republic,SVK,Europe,L,"Manufacture of furniture, other manufacturing",458.03,464.65,1.0144532017553436
2007,Slovak Republic,SVK,Europe,A,"Manufacture of food products, beverages and tobacco products",1045.09,1274.96,1.219952348601556
2007,Slovak Republic,SVK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",664.89,811.14,1.2199611965889094
2007,Slovak Republic,SVK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",570.32,695.76,1.2199466965913872
2007,Slovak Republic,SVK,Europe,D,Manufacture of paper products and printing,538.87,657.4,1.219960287267801
2007,Slovak Republic,SVK,Europe,E,Manufacture of coke and refined petroleum products,289.62,353.32,1.2199433740763759
2007,Slovak Republic,SVK,Europe,F,Manufacturing of chemicals and pharmaceutical products,784.13,956.6,1.219950773468685
2007,Slovak Republic,SVK,Europe,G,Manufacture of rubber and plastics products,651.44,794.72,1.2199435097629865
2007,Slovak Republic,SVK,Europe,H,Manufacture of other non-metallic mineral products,757.31,923.89,1.2199627629372385
2007,Slovak Republic,SVK,Europe,I,Manufacture of basic metals,1493.54,1822.05,1.219953934946503
2007,Slovak Republic,SVK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",3667.38,4474.05,1.21995811723901
2007,Slovak Republic,SVK,Europe,K,Manufacture of transport equipment,1763.36,2151.23,1.2199607567371382
2007,Slovak Republic,SVK,Europe,L,"Manufacture of furniture, other manufacturing",409.64,499.75,1.2199736353871693
2008,Slovak Republic,SVK,Europe,A,"Manufacture of food products, beverages and tobacco products",1072.3,1512.26,1.4102956262240045
2008,Slovak Republic,SVK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",508.39,716.98,1.4102952457758808
2008,Slovak Republic,SVK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",630.06,888.58,1.4103101291940452
2008,Slovak Republic,SVK,Europe,D,Manufacture of paper products and printing,526.27,742.2,1.4103026963345813
2008,Slovak Republic,SVK,Europe,E,Manufacture of coke and refined petroleum products,128.83,181.69,1.410308158037724
2008,Slovak Republic,SVK,Europe,F,Manufacturing of chemicals and pharmaceutical products,736.65,1038.9,1.410303400529424
2008,Slovak Republic,SVK,Europe,G,Manufacture of rubber and plastics products,628.12,885.84,1.4103037636120488
2008,Slovak Republic,SVK,Europe,H,Manufacture of other non-metallic mineral products,771.97,1088.71,1.4103009184294726
2008,Slovak Republic,SVK,Europe,I,Manufacture of basic metals,1184.76,1670.87,1.4103025085249332
2008,Slovak Republic,SVK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",4236.72,5975.06,1.410303253460224
2008,Slovak Republic,SVK,Europe,K,Manufacture of transport equipment,1907.28,2689.84,1.410301581309509
2008,Slovak Republic,SVK,Europe,L,"Manufacture of furniture, other manufacturing",394.97,557.03,1.4103096437704128
2009,Slovak Republic,SVK,Europe,A,"Manufacture of food products, beverages and tobacco products",912.69,1273.01,1.394789030229322
2009,Slovak Republic,SVK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",431.64,602.05,1.3947965897507182
2009,Slovak Republic,SVK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",508.48,709.22,1.3947844556324733
2009,Slovak Republic,SVK,Europe,D,Manufacture of paper products and printing,478.35,667.2,1.3947946064597052
2009,Slovak Republic,SVK,Europe,E,Manufacture of coke and refined petroleum products,151.75,211.66,1.3947940691927512
2009,Slovak Republic,SVK,Europe,F,Manufacturing of chemicals and pharmaceutical products,718.32,1001.9,1.3947822697405055
2009,Slovak Republic,SVK,Europe,G,Manufacture of rubber and plastics products,668.53,932.45,1.3947765994046641
2009,Slovak Republic,SVK,Europe,H,Manufacture of other non-metallic mineral products,539.3,752.21,1.3947895419988876
2009,Slovak Republic,SVK,Europe,I,Manufacture of basic metals,580.23,809.3,1.3947917205246194
2009,Slovak Republic,SVK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",2950.0,4114.6,1.3947796610169492
2009,Slovak Republic,SVK,Europe,K,Manufacture of transport equipment,1217.41,1698.02,1.394780723010325
2009,Slovak Republic,SVK,Europe,L,"Manufacture of furniture, other manufacturing",379.68,529.57,1.3947798145806996
2010,Slovak Republic,SVK,Europe,A,"Manufacture of food products, beverages and tobacco products",910.28,1206.77,1.3257129674385904
2010,Slovak Republic,SVK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",681.24,903.13,1.325714872878868
2010,Slovak Republic,SVK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",512.4,679.3,1.3257220921155346
2010,Slovak Republic,SVK,Europe,D,Manufacture of paper products and printing,508.25,673.8,1.325725528775209
2010,Slovak Republic,SVK,Europe,E,Manufacture of coke and refined petroleum products,419.64,556.32,1.3257077494995713
2010,Slovak Republic,SVK,Europe,F,Manufacturing of chemicals and pharmaceutical products,857.35,1136.6,1.3257129527030966
