ISO3,Country,Year,Ind Code,Industry,Value (LCU),Value (USD),Continent,Exchange Rate,Volatility,USD Growth
CHL,Chile,2002,D,Manufacture of paper products and printing,1101954.25,1599.5,South America,0.0014515121657727623,0.00022146106915347488,0.04576659038901609
CHL,Chile,2002,E,Manufacture of coke and refined petroleum products,58559.62,85.0,South America,0.0014515121512058992,0.00022146106915347488,-0.09670563230605733
CHL,Chile,2002,F,Manufacturing of chemicals and pharmaceutical products,704851.12,1023.1,South America,0.0014515122001934253,0.00022146106915347488,-0.01794970243808791
CHL,Chile,2002,G,Manufacture of rubber and plastics products,172165.27,249.9,South America,0.001451512259121715,0.00022146106915347488,-0.017688679245283057
CHL,Chile,2002,H,Manufacture of other non-metallic mineral products,238303.19,345.9,South America,0.0014515122521020385,0.00022146106915347488,-0.01816633550950908
CHL,Chile,2002,I,Manufacture of basic metals,2889400.5,4194.0,South America,0.0014515121735460348,0.00022146106915347488,-0.00733727810650886
CHL,Chile,2002,J,"Manufacture of fabricated metal products, machinery and equipment",589385.31,855.5,South America,0.001451512254351911,0.00022146106915347488,-0.01598803772716817
CHL,Chile,2002,K,Manufacture of transport equipment,75369.67,109.4,South America,0.0014515122595070405,0.00022146106915347488,-0.01795332136445238
CHL,Chile,2003,A,"Manufacture of food products, beverages and tobacco products",2122313.75,3069.6,South America,0.0014463459985593554,0.00022146106915347488,0.10823886201169741
CHL,Chile,2003,B,"Manufacture of textiles, wearing apparel, leather and related products",463582.03,670.5,South America,0.0014463459681558406,0.00022146106915347488,0.15803108808290145
CHL,Chile,2003,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",535833.06,775.0,South America,0.0014463459944035553,0.00022146106915347488,0.03692801712603688
CHL,Chile,2003,D,Manufacture of paper products and printing,1147028.5,1659.0,South America,0.0014463459277602954,0.00022146106915347488,0.03719912472647713
CHL,Chile,2003,E,Manufacture of coke and refined petroleum products,60013.3,86.8,South America,0.0014463460599567096,0.00022146106915347488,0.021176470588235352
CHL,Chile,2003,F,Manufacturing of chemicals and pharmaceutical products,785911.56,1136.7,South America,0.0014463459476280003,0.00022146106915347488,0.11103508943407303
CHL,Chile,2003,G,Manufacture of rubber and plastics products,191033.12,276.3,South America,0.0014463460576888449,0.00022146106915347488,0.10564225690276108
CHL,Chile,2003,H,Manufacture of other non-metallic mineral products,263768.16,381.5,South America,0.001446345912258705,0.00022146106915347488,0.10291991905174913
CHL,Chile,2003,I,Manufacture of basic metals,3228895.5,4670.1,South America,0.0014463459718656118,0.00022146106915347488,0.1135193133047212
CHL,Chile,2003,J,"Manufacture of fabricated metal products, machinery and equipment",660284.62,955.0,South America,0.0014463459712267719,0.00022146106915347488,0.11630625365283453
CHL,Chile,2003,K,Manufacture of transport equipment,84281.36,121.9,South America,0.0014463459061410495,0.00022146106915347488,0.11425959780621575
CHL,Chile,2004,A,"Manufacture of food products, beverages and tobacco products",2583428.5,4238.4,South America,0.0016406105297669356,0.00022146106915347488,0.3807662236121969
CHL,Chile,2004,B,"Manufacture of textiles, wearing apparel, leather and related products",578443.19,949.0,South America,0.0016406105498450074,0.00022146106915347488,0.4153616703952274
CHL,Chile,2004,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",685903.19,1125.3,South America,0.0016406105357229786,0.00022146106915347488,0.45199999999999996
CHL,Chile,2004,D,Manufacture of paper products and printing,1467258.62,2407.2,South America,0.0016406105693896006,0.00022146106915347488,0.4509945750452078
CHL,Chile,2004,E,Manufacture of coke and refined petroleum products,91551.28,150.2,South America,0.0016406105955045084,0.00022146106915347488,0.7304147465437787
CHL,Chile,2004,F,Manufacturing of chemicals and pharmaceutical products,963604.69,1580.9,South America,0.0016406105287843714,0.00022146106915347488,0.3907803290226093
CHL,Chile,2004,G,Manufacture of rubber and plastics products,232413.47,381.3,South America,0.0016406105893948403,0.00022146106915347488,0.38002171552660147
CHL,Chile,2004,H,Manufacture of other non-metallic mineral products,322623.78,529.3,South America,0.0016406106208290037,0.00022146106915347488,0.3874180865006551
CHL,Chile,2004,I,Manufacture of basic metals,4386903.5,7197.2,South America,0.0016406105126315178,0.00022146106915347488,0.5411233164172071
CHL,Chile,2004,J,"Manufacture of fabricated metal products, machinery and equipment",802323.25,1316.3,South America,0.0016406105643828718,0.00022146106915347488,0.37832460732984297
CHL,Chile,2004,K,Manufacture of transport equipment,102583.76,168.3,South America,0.0016406105605799594,0.00022146106915347488,0.3806398687448729
CHL,Chile,2005,A,"Manufacture of food products, beverages and tobacco products",2988318.75,5338.5,South America,0.001786456013101012,0.00022146106915347488,0.2595554926387318
CHL,Chile,2005,B,"Manufacture of textiles, wearing apparel, leather and related products",619438.75,1106.6,South America,0.0017864558844599243,0.00022146106915347488,0.16606954689146458
CHL,Chile,2005,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",610762.31,1091.1,South America,0.0017864560110135148,0.00022146106915347488,-0.030391895494534804
CHL,Chile,2005,D,Manufacture of paper products and printing,1313270.5,2346.1,South America,0.0017864560271474916,0.00022146106915347488,-0.025382186773014292
CHL,Chile,2005,E,Manufacture of coke and refined petroleum products,114136.59,203.9,South America,0.0017864560348263428,0.00022146106915347488,0.3575233022636486
CHL,Chile,2005,F,Manufacturing of chemicals and pharmaceutical products,1117184.0,1995.8,South America,0.0017864559463794684,0.00022146106915347488,0.2624454424694793
CHL,Chile,2005,G,Manufacture of rubber and plastics products,269136.22,480.8,South America,0.0017864559441311916,0.00022146106915347488,0.2609493836873853
CHL,Chile,2005,H,Manufacture of other non-metallic mineral products,374148.59,668.4,South America,0.001786456017380688,0.00022146106915347488,0.26279992442849043
CHL,Chile,2005,I,Manufacture of basic metals,5403771.5,9653.6,South America,0.0017864559965202083,0.00022146106915347488,0.34129939420885913
CHL,Chile,2005,J,"Manufacture of fabricated metal products, machinery and equipment",926247.25,1654.7,South America,0.0017864560461583016,0.00022146106915347488,0.2570842513104916
CHL,Chile,2005,K,Manufacture of transport equipment,118614.73,211.9,South America,0.0017864560329058626,0.00022146106915347488,0.2590612002376709
CHL,Chile,2006,A,"Manufacture of food products, beverages and tobacco products",3817449.75,7199.0,South America,0.0018858139521024475,0.00022146106915347488,0.34850613468202685
CHL,Chile,2006,B,"Manufacture of textiles, wearing apparel, leather and related products",734059.69,1384.3,South America,0.0018858139451847576,0.00022146106915347488,0.25094885234050257
CHL,Chile,2006,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",754422.25,1422.7,South America,0.0018858139457048092,0.00022146106915347488,0.30391348180735056
CHL,Chile,2006,D,Manufacture of paper products and printing,1621740.0,3058.3,South America,0.001885814002244503,0.00022146106915347488,0.3035676228634756
CHL,Chile,2006,E,Manufacture of coke and refined petroleum products,150810.2,284.4,South America,0.001885814089497925,0.00022146106915347488,0.3948013732221676
CHL,Chile,2006,F,Manufacturing of chemicals and pharmaceutical products,1429091.12,2695.0,South America,0.0018858139710503552,0.00022146106915347488,0.35033570498045896
CHL,Chile,2006,G,Manufacture of rubber and plastics products,343830.31,648.4,South America,0.0018858139644524067,0.00022146106915347488,0.3485856905158069
CHL,Chile,2006,H,Manufacture of other non-metallic mineral products,478042.91,901.5,South America,0.0018858139743145653,0.00022146106915347488,0.34874326750448836
CHL,Chile,2006,I,Manufacture of basic metals,7880841.0,14861.8,South America,0.0018858139632559519,0.00022146106915347488,0.5395085771111294
CHL,Chile,2006,J,"Manufacture of fabricated metal products, machinery and equipment",1189035.62,2242.3,South America,0.0018858139842774433,0.00022146106915347488,0.35510968755665684
CHL,Chile,2006,K,Manufacture of transport equipment,151552.59,285.8,South America,0.0018858140266688943,0.00022146106915347488,0.3487494100991033
CHL,Chile,2007,A,"Manufacture of food products, beverages and tobacco products",3970100.75,7598.8,South America,0.001914006842269683,0.00022146106915347488,0.055535491040422214
CHL,Chile,2007,B,"Manufacture of textiles, wearing apparel, leather and related products",604386.56,1156.8,South America,0.0019140068237122941,0.00022146106915347488,-0.1643429892364372
CHL,Chile,2007,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",775284.56,1483.9,South America,0.0019140069034781241,0.00022146106915347488,0.043016799044071075
CHL,Chile,2007,D,Manufacture of paper products and printing,1668489.38,3193.5,South America,0.0019140067885838148,0.00022146106915347488,0.04420756629500033
CHL,Chile,2007,E,Manufacture of coke and refined petroleum products,150521.94,288.1,South America,0.0019140066889916515,0.00022146106915347488,0.013009845288326494
CHL,Chile,2007,F,Manufacturing of chemicals and pharmaceutical products,1485731.38,2843.7,South America,0.0019140068240330228,0.00022146106915347488,0.0551762523191095
CHL,Chile,2007,G,Manufacture of rubber and plastics products,357208.75,683.7,South America,0.0019140068657332724,0.00022146106915347488,0.054441702652683555
CHL,Chile,2007,H,Manufacture of other non-metallic mineral products,497438.12,952.1,South America,0.0019140069120557146,0.00022146106915347488,0.056128674431503045
CHL,Chile,2007,I,Manufacture of basic metals,8810783.0,16863.9,South America,0.001914006961696821,0.00022146106915347488,0.13471450295388188
CHL,Chile,2007,J,"Manufacture of fabricated metal products, machinery and equipment",1232022.75,2358.1,South America,0.0019140068639154593,0.00022146106915347488,0.05164340186415717
CHL,Chile,2007,K,Manufacture of transport equipment,156843.73,300.2,South America,0.0019140070183232697,0.00022146106915347488,0.05038488453463952
CHL,Chile,2008,A,"Manufacture of food products, beverages and tobacco products",3274629.0,6267.7,South America,0.0019140183513918676,0.00022146106915347488,-0.17517239564141707
CHL,Chile,2008,B,"Manufacture of textiles, wearing apparel, leather and related products",382702.72,732.5,South America,0.0019140182750726205,0.00022146106915347488,-0.3667876901798064
CHL,Chile,2008,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",588865.81,1127.1,South America,0.0019140184076912189,0.00022146106915347488,-0.24044746950603146
CHL,Chile,2008,D,Manufacture of paper products and printing,1279611.62,2449.2,South America,0.0019140182550077183,0.00022146106915347488,-0.23306716768435887
CHL,Chile,2008,E,Manufacture of coke and refined petroleum products,123248.56,235.9,South America,0.0019140183057716862,0.00022146106915347488,-0.18118708781673032
CHL,Chile,2008,F,Manufacturing of chemicals and pharmaceutical products,1226477.25,2347.5,South America,0.0019140183806915293,0.00022146106915347488,-0.1744909800611878
CHL,Chile,2008,G,Manufacture of rubber and plastics products,294302.31,563.3,South America,0.0019140182759693593,0.00022146106915347488,-0.17610062893081768
CHL,Chile,2008,H,Manufacture of other non-metallic mineral products,411385.81,787.4,South America,0.0019140183760835115,0.00022146106915347488,-0.17298603087910935
CHL,Chile,2008,I,Manufacture of basic metals,7303587.5,13979.2,South America,0.0019140182821113598,0.00022146106915347488,-0.17105770314102908
CHL,Chile,2008,J,"Manufacture of fabricated metal products, machinery and equipment",1002446.0,1918.7,South America,0.0019140183112107785,0.00022146106915347488,-0.18633645731733173
CHL,Chile,2008,K,Manufacture of transport equipment,128525.41,246.0,South America,0.0019140184030535285,0.00022146106915347488,-0.18054630246502323
CHL,Chile,2009,A,"Manufacture of food products, beverages and tobacco products",3722595.5,6637.3,South America,0.0017829764206183563,0.00022146106915347488,0.05896899979258752
CHL,Chile,2009,B,"Manufacture of textiles, wearing apparel, leather and related products",292488.44,521.5,South America,0.0017829764485734888,0.00022146106915347488,-0.2880546075085324
CHL,Chile,2009,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",406567.34,724.9,South America,0.0017829764683016593,0.00022146106915347488,-0.35684500044361633
CHL,Chile,2009,D,Manufacture of paper products and printing,1068438.12,1905.0,South America,0.0017829764441575707,0.00022146106915347488,-0.2221950024497794
CHL,Chile,2009,E,Manufacture of coke and refined petroleum products,140383.23,250.3,South America,0.0017829764994009613,0.00022146106915347488,0.061042814752013674
CHL,Chile,2009,F,Manufacturing of chemicals and pharmaceutical products,1211401.25,2159.9,South America,0.0017829765323421948,0.00022146106915347488,-0.07991480298189557
CHL,Chile,2009,G,Manufacture of rubber and plastics products,304322.59,542.6,South America,0.001782976413285652,0.00022146106915347488,-0.036747736552458554
CHL,Chile,2009,H,Manufacture of other non-metallic mineral products,403538.69,719.5,South America,0.001782976497247389,0.00022146106915347488,-0.08623317246634488
CHL,Chile,2009,I,Manufacture of basic metals,7049167.5,12568.5,South America,0.0017829765004165386,0.00022146106915347488,-0.10091421540574574
CHL,Chile,2009,J,"Manufacture of fabricated metal products, machinery and equipment",1199230.62,2138.2,South America,0.0017829764887090688,0.00022146106915347488,0.11440037525407809
CHL,Chile,2009,K,Manufacture of transport equipment,126137.39,224.9,South America,0.0017829764830237886,0.00022146106915347488,-0.08577235772357716
CHL,Chile,2010,A,"Manufacture of food products, beverages and tobacco products",4094698.5,8024.9,South America,0.0019598268346253086,0.00022146106915347488,0.20906091332318866
CHL,Chile,2010,B,"Manufacture of textiles, wearing apparel, leather and related products",402535.56,788.9,South America,0.0019598268535579813,0.00022146106915347488,0.5127516778523489
CHL,Chile,2010,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",515504.72,1010.3,South America,0.0019598268663767035,0.00022146106915347488,0.39370947716926463
CHL,Chile,2010,D,Manufacture of paper products and printing,1529829.0,2998.2,South America,0.0019598268826123704,0.00022146106915347488,0.5738582677165354
CHL,Chile,2010,E,Manufacture of coke and refined petroleum products,156238.3,306.2,South America,0.001959826751827177,0.00022146106915347488,0.2233320015980822
CHL,Chile,2010,F,Manufacturing of chemicals and pharmaceutical products,1283327.62,2515.1,South America,0.0019598269068657618,0.00022146106915347488,0.16445205796564655
CHL,Chile,2010,G,Manufacture of rubber and plastics products,403760.16,791.3,South America,0.001959826843738124,0.00022146106915347488,0.4583486914854402
CHL,Chile,2010,H,Manufacture of other non-metallic mineral products,486369.5,953.2,South America,0.001959826839470814,0.00022146106915347488,0.3248088950660182
CHL,Chile,2010,I,Manufacture of basic metals,9154942.0,17942.1,South America,0.0019598267252812743,0.00022146106915347488,0.42754505310896285
CHL,Chile,2010,J,"Manufacture of fabricated metal products, machinery and equipment",1488907.12,2918.0,South America,0.0019598267486288868,0.00022146106915347488,0.3646992797680293
CHL,Chile,2010,K,Manufacture of transport equipment,147308.94,288.7,South America,0.001959826742355216,0.00022146106915347488,0.2836816362827923
CHL,Chile,2011,A,"Manufacture of food products, beverages and tobacco products",4703231.0,9724.1,South America,0.0020675361256974195,0.00022146106915347488,0.21174095627359857
CHL,Chile,2011,B,"Manufacture of textiles, wearing apparel, leather and related products",402556.47,832.3,South America,0.0020675360155060977,0.00022146106915347488,0.05501330967169471
CHL,Chile,2011,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",566326.25,1170.9,South America,0.0020675361595899893,0.00022146106915347488,0.15896268435118288
CHL,Chile,2011,D,Manufacture of paper products and printing,1587300.0,3281.8,South America,0.0020675360675360675,0.00022146106915347488,0.09459008738576502
CHL,Chile,2011,E,Manufacture of coke and refined petroleum products,151097.73,312.4,South America,0.002067536024531937,0.00022146106915347488,0.020248203788373553
CHL,Chile,2011,F,Manufacturing of chemicals and pharmaceutical products,1491824.0,3084.4,South America,0.00206753611686097,0.00022146106915347488,0.2263528289133634
CHL,Chile,2011,G,Manufacture of rubber and plastics products,478153.69,988.6,South America,0.0020675360677442434,0.00022146106915347488,0.2493365348161254
CHL,Chile,2011,H,Manufacture of other non-metallic mineral products,522312.53,1079.9,South America,0.002067536078447132,0.00022146106915347488,0.13292068820814107
CHL,Chile,2011,I,Manufacture of basic metals,9402932.0,19440.9,South America,0.0020675359558061253,0.00022146106915347488,0.08353537211363227
CHL,Chile,2011,J,"Manufacture of fabricated metal products, machinery and equipment",1739220.0,3595.9,South America,0.0020675360218948727,0.00022146106915347488,0.23231665524331735
CHL,Chile,2011,K,Manufacture of transport equipment,179537.38,371.2,South America,0.0020675360195186094,0.00022146106915347488,0.2857637686179426
CHL,Chile,2012,A,"Manufacture of food products, beverages and tobacco products",5127651.0,10540.5,South America,0.0020556196199780366,0.00022146106915347488,0.08395635585812555
CHL,Chile,2012,B,"Manufacture of textiles, wearing apparel, leather and related products",413841.12,850.7,South America,0.002055619799211833,0.00022146106915347488,0.02210741319235865
CHL,Chile,2012,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",587024.94,1206.7,South America,0.0020556196470971067,0.00022146106915347488,0.030574771543257384
CHL,Chile,2012,D,Manufacture of paper products and printing,1308267.25,2689.3,South America,0.0020556197520040344,0.00022146106915347488,-0.18054116643305507
CHL,Chile,2012,E,Manufacture of coke and refined petroleum products,157568.06,323.9,South America,0.002055619647789025,0.00022146106915347488,0.03681177976952621
CHL,Chile,2012,F,Manufacturing of chemicals and pharmaceutical products,1677742.25,3448.8,South America,0.0020556196877082877,0.00022146106915347488,0.11814291272208544
CHL,Chile,2012,G,Manufacture of rubber and plastics products,538475.06,1106.9,South America,0.0020556198090214244,0.00022146106915347488,0.11966417155573539
CHL,Chile,2012,H,Manufacture of other non-metallic mineral products,561144.62,1153.5,South America,0.0020556198150843896,0.00022146106915347488,0.0681544587461802
CHL,Chile,2012,I,Manufacture of basic metals,8417656.0,17303.5,South America,0.0020556197592298854,0.00022146106915347488,-0.10994346969533308
CHL,Chile,2012,J,"Manufacture of fabricated metal products, machinery and equipment",1970743.88,4051.1,South America,0.0020556197287290323,0.00022146106915347488,0.1265886148113129
CHL,Chile,2012,K,Manufacture of transport equipment,199501.88,410.1,South America,0.002055619726490798,0.00022146106915347488,0.10479525862068972
CHL,Chile,2013,A,"Manufacture of food products, beverages and tobacco products",5794296.5,11699.2,South America,0.0020190889437570205,0.00022146106915347488,0.10992837151937773
CHL,Chile,2013,B,"Manufacture of textiles, wearing apparel, leather and related products",418158.88,844.3,South America,0.002019089012291213,0.00022146106915347488,-0.007523216174914915
CHL,Chile,2013,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",613989.81,1239.7,South America,0.002019088883576097,0.00022146106915347488,0.027347310847766648
CHL,Chile,2013,D,Manufacture of paper products and printing,1312968.38,2651.0,South America,0.0020190889897896856,0.00022146106915347488,-0.01424162421447972
CHL,Chile,2013,E,Manufacture of coke and refined petroleum products,300184.88,606.1,South America,0.0020190890360633753,0.00022146106915347488,0.8712565606668727
CHL,Chile,2013,F,Manufacturing of chemicals and pharmaceutical products,1807102.12,3648.7,South America,0.0020190889931555166,0.00022146106915347488,0.05796218974715828
CHL,Chile,2013,G,Manufacture of rubber and plastics products,592594.0,1196.5,South America,0.0020190889546637327,0.00022146106915347488,0.08094678832776214
CHL,Chile,2013,H,Manufacture of other non-metallic mineral products,635187.5,1282.5,South America,0.0020190888517170125,0.00022146106915347488,0.1118335500650196
CHL,Chile,2013,I,Manufacture of basic metals,7891480.0,15933.6,South America,0.00201908894149133,0.00022146106915347488,-0.07916895425780912
CHL,Chile,2013,J,"Manufacture of fabricated metal products, machinery and equipment",2009024.88,4056.4,South America,0.0020190889821135516,0.00022146106915347488,0.0013082866381970426
CHL,Chile,2013,K,Manufacture of transport equipment,229757.09,463.9,South America,0.0020190889430223894,0.00022146106915347488,0.13118751524018513
CHL,Chile,2014,A,"Manufacture of food products, beverages and tobacco products",6625165.0,11616.0,South America,0.001753314823102519,0.00022146106915347488,-0.007111597374179546
CHL,Chile,2014,B,"Manufacture of textiles, wearing apparel, leather and related products",402551.78,705.8,South America,0.001753314815798355,0.00022146106915347488,-0.16404121757669077
CHL,Chile,2014,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",882899.06,1548.0,South America,0.0017533148126808516,0.00022146106915347488,0.24868919899975794
CHL,Chile,2014,D,Manufacture of paper products and printing,1580606.0,2771.3,South America,0.0017533148678418279,0.00022146106915347488,0.045379102225575396
CHL,Chile,2014,E,Manufacture of coke and refined petroleum products,485537.44,851.3,South America,0.0017533148422086667,0.00022146106915347488,0.4045537040092393
CHL,Chile,2014,F,Manufacturing of chemicals and pharmaceutical products,1812281.5,3177.5,South America,0.001753314813399574,0.00022146106915347488,-0.1291418861512319
CHL,Chile,2014,G,Manufacture of rubber and plastics products,650254.0,1140.1,South America,0.001753314858501447,0.00022146106915347488,-0.04713748432929388
CHL,Chile,2014,H,Manufacture of other non-metallic mineral products,623960.94,1094.0,South America,0.0017533148789730332,0.00022146106915347488,-0.14697855750487332
CHL,Chile,2014,I,Manufacture of basic metals,8411724.0,14748.4,South America,0.0017533147782785074,0.00022146106915347488,-0.07438369232314113
CHL,Chile,2014,J,"Manufacture of fabricated metal products, machinery and equipment",1957663.25,3432.4,South America,0.001753314825723985,0.00022146106915347488,-0.15383098313775756
CHL,Chile,2014,K,Manufacture of transport equipment,206180.88,361.5,South America,0.0017533148563533146,0.00022146106915347488,-0.22073722785082983
CHL,Chile,2015,A,"Manufacture of food products, beverages and tobacco products",7532631.5,11515.6,South America,0.001528761894166733,0.00022146106915347488,-0.008643250688705195
CHL,Chile,2015,B,"Manufacture of textiles, wearing apparel, leather and related products",388288.06,593.6,South America,0.001528761919694363,0.00022146106915347488,-0.15896854633040514
CHL,Chile,2015,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",991848.38,1516.3,South America,0.001528761885964869,0.00022146106915347488,-0.020478036175710645
CHL,Chile,2015,D,Manufacture of paper products and printing,1820754.38,2783.5,South America,0.0015287619409708629,0.00022146106915347488,0.00440226608450911
CHL,Chile,2015,E,Manufacture of coke and refined petroleum products,720910.12,1102.1,South America,0.0015287620043397364,0.00022146106915347488,0.29460824621167614
CHL,Chile,2015,F,Manufacturing of chemicals and pharmaceutical products,1869421.25,2857.9,South America,0.0015287619096017017,0.00022146106915347488,-0.10058221872541306
CHL,Chile,2015,G,Manufacture of rubber and plastics products,718882.38,1099.0,South America,0.001528761909563008,0.00022146106915347488,-0.03604946934479425
CHL,Chile,2015,H,Manufacture of other non-metallic mineral products,631687.62,965.7,South America,0.0015287619535744583,0.00022146106915347488,-0.11727605118829976
CHL,Chile,2015,I,Manufacture of basic metals,7066175.5,10802.5,South America,0.0015287619165416993,0.00022146106915347488,-0.2675476661875186
CHL,Chile,2015,J,"Manufacture of fabricated metal products, machinery and equipment",2090253.5,3195.5,South America,0.0015287619420323898,0.00022146106915347488,-0.06901876238200677
CHL,Chile,2015,K,Manufacture of transport equipment,222729.25,340.5,South America,0.0015287619385419742,0.00022146106915347488,-0.05809128630705396
CHL,Chile,2016,A,"Manufacture of food products, beverages and tobacco products",7608869.5,11239.8,South America,0.0014771971052992825,0.00022146106915347488,-0.023950119837438
CHL,Chile,2016,B,"Manufacture of textiles, wearing apparel, leather and related products",419239.94,619.3,South America,0.0014771970437740258,0.00022146106915347488,0.04329514824797842
CHL,Chile,2016,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",997294.12,1473.2,South America,0.0014771971181380273,0.00022146106915347488,-0.02842445426366813
CHL,Chile,2016,D,Manufacture of paper products and printing,1696456.12,2506.0,South America,0.0014771970641952118,0.00022146106915347488,-0.09969462906412785
CHL,Chile,2016,E,Manufacture of coke and refined petroleum products,487206.47,719.7,South America,0.0014771971316390772,0.00022146106915347488,-0.34697395880591586
CHL,Chile,2016,F,Manufacturing of chemicals and pharmaceutical products,1820880.88,2689.8,South America,0.0014771971245038282,0.00022146106915347488,-0.05881941285559322
CHL,Chile,2016,G,Manufacture of rubber and plastics products,667683.44,986.3,South America,0.001477197038165272,0.00022146106915347488,-0.10254777070063703
CHL,Chile,2016,H,Manufacture of other non-metallic mineral products,644057.56,951.4,South America,0.0014771971623157407,0.00022146106915347488,-0.01480791135963555
CHL,Chile,2016,I,Manufacture of basic metals,6908150.5,10204.7,South America,0.0014771971166522792,0.00022146106915347488,-0.055339041888451734
CHL,Chile,2016,J,"Manufacture of fabricated metal products, machinery and equipment",2181631.75,3222.7,South America,0.0014771970567443381,0.00022146106915347488,0.00851196995775294
CHL,Chile,2016,K,Manufacture of transport equipment,249729.7,368.9,South America,0.0014771971455537726,0.00022146106915347488,0.08340675477239357
CHL,Chile,2017,A,"Manufacture of food products, beverages and tobacco products",7868213.0,12126.7,South America,0.0015412267054793764,0.00022146106915347488,0.07890709799106754
CHL,Chile,2017,B,"Manufacture of textiles, wearing apparel, leather and related products",400070.91,616.6,South America,0.0015412267790227488,0.00022146106915347488,-0.004359761020506947
CHL,Chile,2017,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",933282.5,1438.4,South America,0.0015412267989595863,0.00022146106915347488,-0.023622047244094446
CHL,Chile,2017,D,Manufacture of paper products and printing,1859492.75,2865.9,South America,0.0015412267673536237,0.00022146106915347488,0.14361532322426185
CHL,Chile,2017,E,Manufacture of coke and refined petroleum products,447630.44,689.9,South America,0.0015412267315868867,0.00022146106915347488,-0.04140614144782562
CHL,Chile,2017,F,Manufacturing of chemicals and pharmaceutical products,1664064.0,2564.7,South America,0.0015412267797392408,0.00022146106915347488,-0.0465090341289317
CHL,Chile,2017,G,Manufacture of rubber and plastics products,651883.31,1004.7,South America,0.001541226757285748,0.00022146106915347488,0.01865558146608537
CHL,Chile,2017,H,Manufacture of other non-metallic mineral products,592774.56,913.6,South America,0.0015412267355063279,0.00022146106915347488,-0.03973092285053603
CHL,Chile,2017,I,Manufacture of basic metals,8779565.0,13531.3,South America,0.001541226700867298,0.00022146106915347488,0.3259870451850617
CHL,Chile,2017,J,"Manufacture of fabricated metal products, machinery and equipment",2133560.25,3288.3,South America,0.0015412266890517856,0.00022146106915347488,0.020355602445154775
CHL,Chile,2017,K,Manufacture of transport equipment,248762.88,383.4,South America,0.0015412267296471241,0.00022146106915347488,0.03930604499864465
CHL,Chile,2018,A,"Manufacture of food products, beverages and tobacco products",7065863.5,11018.43,South America,0.0015593890258423476,0.00022146106915347488,-0.09139089777103415
CHL,Chile,2018,B,"Manufacture of textiles, wearing apparel, leather and related products",291002.94,453.79,South America,0.0015594000527967176,0.00022146106915347488,-0.2640447615958482
CHL,Chile,2018,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",929466.62,1449.4,South America,0.0015593889751522223,0.00022146106915347488,0.007647385984427046
CHL,Chile,2018,D,Manufacture of paper products and printing,2307827.0,3598.8,South America,0.0015593889836629869,0.00022146106915347488,0.25573118392128125
CHL,Chile,2018,E,Manufacture of coke and refined petroleum products,525217.88,819.02,South America,0.001559390933149496,0.00022146106915347488,0.1871575590665313
CHL,Chile,2018,F,Manufacturing of chemicals and pharmaceutical products,1778388.88,2773.2,South America,0.00155938896783925,0.00022146106915347488,0.08129605801848161
CHL,Chile,2018,G,Manufacture of rubber and plastics products,2891454.5,4508.9,South America,0.0015593881902689459,0.00022146106915347488,3.487807305663382
CHL,Chile,2018,H,Manufacture of other non-metallic mineral products,678638.12,1058.26,South America,0.001559387792716389,0.00022146106915347488,0.15834063047285452
CHL,Chile,2018,I,Manufacture of basic metals,9355267.0,14588.5,South America,0.0015593889516996148,0.00022146106915347488,0.07812996533962013
CHL,Chile,2018,J,"Manufacture of fabricated metal products, machinery and equipment",5178481.5,8075.27,South America,0.0015593895623649521,0.00022146106915347488,1.455758294559499
CHL,Chile,2018,K,Manufacture of transport equipment,694118.0,1082.4,South America,0.0015593890375987945,0.00022146106915347488,1.8231611893583728
CHN,China,2000,A,"Manufacture of food products, beverages and tobacco products",421389.72,50901.7,Asia,0.12079483097024768,0.015959427033933094,
CHN,China,2000,B,"Manufacture of textiles, wearing apparel, leather and related products",310767.44,37539.1,Asia,0.1207948297286228,0.015959427033933094,
CHN,China,2000,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",41180.57,4974.4,Asia,0.12079483115459547,0.015959427033933094,
